HOLE: 1230A			
LEG: 201			
LOGGING RUN: DIT/APS/HLDT/SGT/HNGS			
DATE: 3/16/2002			
Sea Floor Depth: 5099 mbrf			
Depth from MAXIS			

Depth	Elapsed Time	Temp	Pressure
(mbsf)	(sec)	(degC)	(bar)
179.3200	3182	6.56	538.00
179.2500	3183	6.53	538.14
179.1800	3184	6.55	538.00
179.0900	3185	6.55	538.14
179.0200	3186	6.58	537.93
178.9200	3187	6.54	538.00
178.8500	3188	6.54	537.93
178.7800	3189	6.58	537.86
178.7100	3190	6.54	537.86
178.6700	3191	6.54	537.79
178.6300	3192	6.53	537.86
178.5400	3193	6.55	538.00
178.4700	3194	6.56	538.07
178.4000	3195	6.53	537.93
178.3100	3196	6.54	537.79
178.2400	3197	6.54	537.72
178.1700	3198	6.53	537.93
178.0900	3199	6.54	538.07
178.0000	3200	6.54	537.86
177.9200	3201	6.54	537.79
177.8500	3202	6.56	537.66
177.7700	3203	6.53	537.86
177.6800	3204	6.53	537.93
177.6100	3205	6.55	537.79
177.5800	3206	6.54	537.86
177.5400	3207	6.54	537.86
177.4400	3208	6.53	537.79
177.3700	3209	6.52	537.79
177.3000	3210	6.51	537.66
177.2100	3211	6.51	537.66
177.1300	3212	6.52	537.66
177.0500	3213	6.53	537.79
176.9800	3214	6.52	537.86
176.9000	3215	6.52	537.79
176.8000	3216	6.53	537.66
176.7300	3217	6.50	537.59
176.6600	3218	6.53	537.59
176.5700	3219	6.50	537.86
176.5300	3220	6.55	537.79
176.4900	3221	6.54	537.86
176.4200	3222	6.52	537.79
176.3300	3223	6.52	537.45
176.2500	3224	6.49	537.52
176.1700	3225	6.52	537.66
176.0800	3226	6.53	537.72
176.0000	3227	6.51	537.72
175.9300	3228	6.51	537.59
175.8500	3229	6.50	537.66
175.7600	3230	6.54	537.52
175.6900	3231	6.51	537.66
175.6200	3232	6.52	537.72
175.5200	3233	6.49	537.66
175.4500	3234	6.49	537.52
175.4100	3235	6.50	537.52
175.3700	3236	6.50	537.72
175.3000	3237	6.49	537.66
175.2000	3238	6.49	537.66
175.1200	3239	6.52	537.38
175.0500	3240	6.52	537.38
174.9800	3241	6.49	537.59
174.8700	3242	6.52	537.66
174.7900	3243	6.49	537.59
174.7200	3244	6.51	537.45
174.6300	3245	6.50	537.45
174.5400	3246	6.51	537.45
174.4900	3247	6.48	537.66
174.4600	3248	6.48	537.59
174.3800	3249	6.50	537.45
174.3200	3250	6.50	537.24
174.2100	3251	6.50	537.24
174.1400	3252	6.49	537.38
174.0600	3253	6.49	537.45
173.9900	3254	6.49	537.59
173.9000	3255	6.50	537.59
173.8300	3256	6.50	537.24
173.7500	3257	6.49	537.31
173.6600	3258	6.51	537.24
173.5800	3259	6.48	537.45
173.5100	3260	6.48	537.59
173.4300	3261	6.49	537.38
173.3300	3262	6.49	537.17
173.2600	3263	6.49	537.17
173.2200	3264	6.47	537.38
173.1800	3265	6.49	537.31
173.1100	3266	6.48	537.38
173.0400	3267	6.51	537.24
172.9700	3268	6.49	537.24
172.8900	3269	6.47	537.31
172.7800	3270	6.45	537.45
172.7100	3271	6.47	537.45
172.6400	3272	6.49	537.31
172.5400	3273	6.50	537.10
172.4700	3274	6.47	537.10
172.3900	3275	6.47	537.17
172.3200	3276	6.50	537.17
172.2300	3277	6.46	537.24
172.1600	3278	6.48	537.24
172.1200	3279	6.48	537.24
172.0800	3280	6.49	537.24
172.0100	3281	6.46	537.31
171.9300	3282	6.46	537.24
171.8400	3283	6.47	537.17
171.7600	3284	6.46	537.24
171.6900	3285	6.48	537.24
171.6000	3286	6.44	537.03
171.5200	3287	6.48	537.17
171.4400	3288	6.48	537.10
171.3700	3289	6.47	537.10
171.2800	3290	6.47	537.03
171.2000	3291	6.47	537.17
171.1300	3292	6.46	537.17
171.0500	3293	6.44	537.17
170.9600	3294	6.46	537.10
170.9200	3295	6.48	537.03
170.8800	3296	6.44	537.10
170.8100	3297	6.47	537.31
170.7200	3298	6.46	537.24
170.6400	3299	6.45	537.03
170.5700	3300	6.45	536.90
170.4700	3301	6.45	536.97
170.4000	3302	6.46	537.10
170.3200	3303	6.44	537.03
170.2300	3304	6.47	536.97
170.1600	3305	6.46	536.97
170.0800	3306	6.45	537.03
169.9900	3307	6.46	537.03
169.9500	3308	6.44	537.03
169.9200	3309	6.43	537.10
169.8400	3310	6.44	537.31
169.7500	3311	6.44	537.17
169.6800	3312	6.44	537.03
169.6000	3313	6.42	537.03
169.5300	3314	6.45	536.83
169.4300	3315	6.45	536.90
169.3600	3316	6.45	536.90
169.2800	3317	6.45	536.90
169.1800	3318	6.43	536.76
169.1100	3319	6.43	536.90
169.0200	3320	6.43	536.97
168.9800	3321	6.47	536.97
168.9400	3322	6.43	536.97
168.8700	3323	6.44	536.83
168.7700	3324	6.44	536.76
168.7000	3325	6.44	536.76
168.6300	3326	6.42	536.83
168.5400	3327	6.43	536.69
168.4600	3328	6.47	536.76
168.3800	3329	6.43	536.76
168.2900	3330	6.46	536.76
168.2100	3331	6.42	536.90
168.1400	3332	6.44	536.83
168.0600	3333	6.41	536.62
167.9700	3334	6.44	536.76
167.9300	3335	6.45	536.76
167.9000	3336	6.44	536.83
167.8200	3337	6.42	536.62
167.7500	3338	6.44	536.76
167.6700	3339	6.43	536.76
167.5800	3340	6.43	536.55
167.5000	3341	6.44	536.55
167.4300	3342	6.43	536.62
167.3300	3343	6.41	536.62
167.2500	3344	6.44	536.55
167.1800	3345	6.44	536.62
167.0800	3346	6.44	536.69
167.0100	3347	6.43	536.97
166.9400	3348	6.40	536.76
166.8600	3349	6.44	536.55
166.7800	3350	6.41	536.62
166.7400	3351	6.41	536.62
166.7000	3352	6.42	536.62
166.6300	3353	6.44	536.55
166.5500	3354	6.42	536.55
166.4600	3355	6.42	536.48
166.3800	3356	6.43	536.48
166.3100	3357	6.42	536.76
166.2100	3358	6.42	536.69
166.1400	3359	6.40	536.69
166.0700	3360	6.41	536.62
166.0000	3361	6.39	536.48
165.9100	3362	6.42	536.41
165.8300	3363	6.40	536.69
165.7600	3364	6.41	536.69
165.6800	3365	6.41	536.62
165.5900	3366	6.41	536.41
165.5500	3367	6.41	536.28
165.5100	3368	6.39	536.41
165.4300	3369	6.41	536.55
165.3400	3370	6.42	536.48
165.2700	3371	6.40	536.55
165.2000	3372	6.40	536.48
165.1200	3373	6.41	536.48
165.0300	3374	6.40	536.48
164.9600	3375	6.40	536.48
164.8800	3376	6.39	536.62
164.7900	3377	6.39	536.62
164.7100	3378	6.42	536.41
164.6400	3379	6.39	536.28
164.5400	3380	6.38	536.28
164.5000	3381	6.40	536.41
164.4700	3382	6.38	536.48
164.4000	3383	6.40	536.55
164.3200	3384	6.40	536.48
164.2300	3385	6.41	536.34
164.1600	3386	6.38	536.34
164.0900	3387	6.38	536.28
163.9900	3388	6.38	536.28
163.9200	3389	6.37	536.41
163.8200	3390	6.38	536.41
163.7500	3391	6.36	536.34
163.6700	3392	6.37	536.34
163.6000	3393	6.37	536.21
163.5000	3394	6.36	536.28
163.4600	3395	6.37	536.28
163.4300	3396	6.37	536.34
163.3600	3397	6.39	536.34
163.2800	3398	6.36	536.34
163.1900	3399	6.37	536.28
163.1100	3400	6.34	536.28
163.0200	3401	6.38	536.07
162.9400	3402	6.37	536.14
162.8600	3403	6.34	536.28
162.7900	3404	6.37	536.07
162.6900	3405	6.37	536.14
162.6200	3406	6.37	536.21
162.5400	3407	6.37	536.21
162.4500	3408	6.37	536.21
162.3700	3409	6.37	536.14
162.3400	3410	6.37	536.14
162.3000	3411	6.36	535.93
162.2200	3412	6.36	536.07
162.1300	3413	6.37	536.14
162.0500	3414	6.39	536.21
161.9500	3415	6.34	536.21
161.8700	3416	6.37	536.00
161.8000	3417	6.37	536.07
161.7100	3418	6.36	536.21
161.6300	3419	6.38	535.93
161.5600	3420	6.34	536.00
161.4600	3421	6.35	536.14
161.4200	3422	6.34	536.07
161.3900	3423	6.34	536.07
161.3100	3424	6.36	535.93
161.2100	3425	6.37	536.00
161.1300	3426	6.37	536.14
161.0600	3427	6.37	536.14
160.9800	3428	6.35	536.07
160.9100	3429	6.36	535.93
160.8300	3430	6.35	536.07
160.7400	3431	6.39	536.07
160.6600	3432	6.34	536.00
160.5800	3433	6.34	535.66
160.5100	3434	6.37	535.79
160.4100	3435	6.33	536.28
160.3300	3436	6.36	536.14
160.2600	3437	6.34	535.86
160.1600	3438	6.35	535.66
160.1300	3439	6.35	536.00
160.0900	3440	6.35	536.00
160.0100	3441	6.36	536.00
159.9300	3442	6.36	536.00
159.8400	3443	6.37	535.86
159.7700	3444	6.34	535.79
159.6900	3445	6.36	535.79
159.6100	3446	6.36	535.79
159.5200	3447	6.34	535.93
159.4400	3448	6.34	535.93
159.3600	3449	6.33	535.72
159.2800	3450	6.33	535.59
159.1800	3451	6.34	535.72
159.1100	3452	6.31	536.00
159.0300	3453	6.34	536.07
158.9500	3454	6.35	535.72
158.8800	3455	6.35	535.72
158.8000	3456	6.33	535.72
158.7500	3457	6.33	535.79
158.7100	3458	6.34	535.59
158.6300	3459	6.34	535.59
158.5300	3460	6.36	535.72
158.4500	3461	6.32	535.93
158.3800	3462	6.35	535.66
158.2800	3463	6.35	535.66
158.2100	3464	6.33	535.72
158.1300	3465	6.34	535.66
158.0500	3466	6.34	535.59
157.9600	3467	6.32	535.66
157.8900	3468	6.36	535.72
157.8100	3469	6.33	535.79
157.7600	3470	6.33	535.66
157.7100	3471	6.32	535.59
157.6400	3472	6.32	535.59
157.5600	3473	6.32	535.79
157.4800	3474	6.33	535.79
157.3800	3475	6.33	535.59
157.3000	3476	6.30	535.59
157.2300	3477	6.31	535.45
157.1300	3478	6.34	535.52
157.0500	3479	6.34	535.45
156.9800	3480	6.32	535.72
156.9000	3481	6.31	535.86
156.8000	3482	6.33	535.59
156.7300	3483	6.31	535.38
156.6500	3484	6.33	535.38
156.5700	3485	6.30	535.59
156.4900	3486	6.32	535.66
156.4200	3487	6.32	535.59
156.3700	3488	6.31	535.52
156.3200	3489	6.33	535.38
156.2500	3490	6.32	535.31
156.1500	3491	6.32	535.52
156.0700	3492	6.30	535.59
156.0000	3493	6.32	535.52
155.9000	3494	6.34	535.31
155.8200	3495	6.32	535.45
155.7500	3496	6.31	535.52
155.6500	3497	6.31	535.66
155.5700	3498	6.32	535.52
155.4800	3499	6.30	535.38
155.4400	3500	6.33	535.24
155.4000	3501	6.30	535.31
155.3200	3502	6.32	535.24
155.2400	3503	6.28	535.31
155.1500	3504	6.29	535.38
155.0700	3505	6.31	535.24
154.9900	3506	6.31	535.17
154.9000	3507	6.30	535.45
154.8200	3508	6.34	535.52
154.7400	3509	6.32	535.31
154.6400	3510	6.29	535.38
154.5700	3511	6.32	535.38
154.4900	3512	6.29	535.24
154.4000	3513	6.30	535.31
154.3600	3514	6.28	535.24
154.3200	3515	6.29	535.17
154.2400	3516	6.31	535.17
154.1700	3517	6.30	535.03
154.0700	3518	6.31	535.03
153.9900	3519	6.33	535.24
153.9100	3520	6.30	535.31
153.8100	3521	6.31	535.38
153.7300	3522	6.28	535.17
153.6600	3523	6.30	535.10
153.5800	3524	6.29	535.17
153.4900	3525	6.29	535.24
153.4100	3526	6.29	535.31
153.3400	3527	6.29	535.17
153.2600	3528	6.29	535.03
153.1800	3529	6.30	534.97
153.0900	3530	6.29	535.10
153.0500	3531	6.29	535.24
153.0100	3532	6.31	535.38
152.9300	3533	6.28	535.10
152.8600	3534	6.29	534.90
152.7800	3535	6.28	534.90
152.7000	3536	6.31	535.03
152.6100	3537	6.28	535.24
152.5300	3538	6.29	535.24
152.4600	3539	6.33	534.97
152.3800	3540	6.27	534.97
152.2900	3541	6.29	534.97
152.2100	3542	6.29	534.97
152.1300	3543	6.28	535.24
152.0400	3544	6.29	535.03
151.9600	3545	6.29	534.69
151.8800	3546	6.26	534.83
151.8100	3547	6.28	534.90
151.7300	3548	6.29	534.97
151.6600	3549	6.27	535.10
151.5600	3550	6.30	535.10
151.5200	3551	6.28	535.03
151.4800	3552	6.28	534.97
151.4000	3553	6.28	534.97
151.3000	3554	6.27	534.97
151.2300	3555	6.29	534.90
151.1500	3556	6.25	534.97
151.0700	3557	6.29	534.83
150.9700	3558	6.28	534.76
150.9000	3559	6.26	534.90
150.8200	3560	6.26	534.76
150.7500	3561	6.28	534.83
150.6500	3562	6.30	534.76
150.5800	3563	6.26	534.83
150.5000	3564	6.27	534.90
150.4200	3565	6.28	535.03
150.3400	3566	6.31	534.83
150.2700	3567	6.29	534.76
150.1700	3568	6.30	534.69
150.1300	3569	6.27	534.90
150.1000	3570	6.27	534.90
150.0200	3571	6.28	534.62
149.9200	3572	6.29	534.55
149.8400	3573	6.27	534.83
149.7700	3574	6.27	534.97
149.6900	3575	6.26	534.83
149.6200	3576	6.28	534.62
149.5200	3577	6.25	534.62
149.4400	3578	6.27	534.69
149.3600	3579	6.28	534.83
149.2800	3580	6.27	534.83
149.2000	3581	6.27	534.83
149.1300	3582	6.25	534.69
149.0300	3583	6.25	534.62
148.9600	3584	6.25	534.62
148.8800	3585	6.27	534.55
148.7900	3586	6.25	534.69
148.7500	3587	6.25	534.69
148.7100	3588	6.28	534.55
148.6300	3589	6.26	534.62
148.5400	3590	6.25	534.69
148.4600	3591	6.27	534.55
148.3800	3592	6.25	534.62
148.3000	3593	6.26	534.69
148.2100	3594	6.24	534.62
148.1300	3595	6.25	534.62
148.0500	3596	6.26	534.48
147.9700	3597	6.26	534.41
147.8800	3598	6.27	534.62
147.8000	3599	6.25	534.69
147.7200	3600	6.24	534.62
147.6700	3601	6.29	534.69
147.6200	3602	6.25	534.55
147.5400	3603	6.25	534.41
147.4700	3604	6.25	534.41
147.3700	3605	6.25	534.55
147.2900	3606	6.26	534.48
147.2000	3607	6.27	534.62
147.1200	3608	6.25	534.41
147.0500	3609	6.25	534.21
146.9700	3610	6.23	534.28
146.8900	3611	6.25	534.55
146.7900	3612	6.22	534.48
146.7200	3613	6.26	534.34
146.6400	3614	6.26	534.28
146.5900	3615	6.25	534.28
146.5400	3616	6.26	534.28
146.4600	3617	6.27	534.41
146.3900	3618	6.24	534.62
146.2900	3619	6.22	534.41
146.2200	3620	6.23	534.34
146.1400	3621	6.25	534.14
146.0700	3622	6.25	534.21
145.9900	3623	6.25	534.34
145.9100	3624	6.27	534.34
145.8300	3625	6.24	534.28
145.7300	3626	6.23	534.07
145.6500	3627	6.25	534.21
145.5700	3628	6.25	534.21
145.5000	3629	6.24	534.41
145.4200	3630	6.26	534.34
145.3300	3631	6.25	534.28
145.2500	3632	6.23	534.21
145.1700	3633	6.24	534.21
145.0900	3634	6.23	534.14
145.0500	3635	6.22	534.28
145.0000	3636	6.25	534.28
144.9200	3637	6.23	534.21
144.8400	3638	6.24	534.21
144.7600	3639	6.22	534.28
144.6600	3640	6.25	534.07
144.5900	3641	6.23	534.07
144.5100	3642	6.22	534.07
144.4400	3643	6.24	534.21
144.3500	3644	6.24	534.28
144.2700	3645	6.22	534.14
144.1900	3646	6.25	534.28
144.1200	3647	6.21	534.21
144.0400	3648	6.23	534.14
143.9400	3649	6.23	534.00
143.8600	3650	6.26	533.93
143.7800	3651	6.23	534.00
143.7000	3652	6.20	534.00
143.6500	3653	6.24	534.07
143.6100	3654	6.23	534.07
143.5300	3655	6.20	534.07
143.4500	3656	6.21	534.07
143.3800	3657	6.22	534.00
143.3000	3658	6.22	534.14
143.2000	3659	6.22	534.07
143.1200	3660	6.22	534.00
143.0400	3661	6.22	533.79
142.9500	3662	6.22	533.79
142.8700	3663	6.22	534.00
142.7900	3664	6.22	534.00
142.6900	3665	6.22	534.00
142.6200	3666	6.22	533.93
142.5400	3667	6.20	534.07
142.4600	3668	6.19	533.93
142.3900	3669	6.21	533.86
142.3100	3670	6.21	533.86
142.2600	3671	6.22	533.93
142.2100	3672	6.21	534.14
142.1400	3673	6.22	534.00
142.0400	3674	6.20	534.00
141.9600	3675	6.20	533.79
141.8800	3676	6.20	533.86
141.8100	3677	6.23	533.79
141.7100	3678	6.19	533.72
141.6400	3679	6.20	533.72
141.5600	3680	6.20	533.72
141.4900	3681	6.21	533.72
141.4100	3682	6.19	533.72
141.3100	3683	6.19	533.93
141.2300	3684	6.21	534.00
141.1500	3685	6.22	533.93
141.0700	3686	6.21	533.72
140.9900	3687	6.24	533.45
140.9400	3688	6.22	533.79
140.9000	3689	6.20	533.86
140.8200	3690	6.19	533.79
140.7500	3691	6.21	533.72
140.6700	3692	6.22	533.59
140.6000	3693	6.21	533.59
140.5200	3694	6.24	533.59
140.4200	3695	6.18	533.79
140.3500	3696	6.22	533.79
140.2500	3697	6.19	533.66
140.1700	3698	6.23	533.66
140.1000	3699	6.19	533.72
140.0200	3700	6.19	533.79
139.9500	3701	6.19	533.72
139.8700	3702	6.17	533.72
139.7800	3703	6.20	533.66
139.7000	3704	6.18	533.66
139.6200	3705	6.21	533.66
139.5400	3706	6.19	533.52
139.4900	3707	6.19	533.45
139.4500	3708	6.21	533.45
139.3700	3709	6.17	533.52
139.2900	3710	6.20	533.72
139.2100	3711	6.21	533.72
139.1200	3712	6.18	533.59
139.0400	3713	6.19	533.59
138.9700	3714	6.19	533.72
138.8900	3715	6.21	533.59
138.8000	3716	6.15	533.59
138.7200	3717	6.19	533.52
138.6400	3718	6.18	533.52
138.5600	3719	6.18	533.52
138.4700	3720	6.16	533.38
138.3900	3721	6.20	533.38
138.3100	3722	6.20	533.52
138.2300	3723	6.20	533.59
138.1800	3724	6.17	533.52
138.1400	3725	6.19	533.45
138.0700	3726	6.17	533.59
137.9900	3727	6.18	533.52
137.8900	3728	6.20	533.38
137.8200	3729	6.17	533.38
137.7400	3730	6.18	533.45
137.6600	3731	6.16	533.52
137.5600	3732	6.16	533.45
137.4800	3733	6.17	533.38
137.4000	3734	6.16	533.38
137.3200	3735	6.17	533.52
137.2200	3736	6.21	533.31
137.1400	3737	6.17	533.31
137.0700	3738	6.20	533.17
137.0200	3739	6.15	533.24
136.9700	3740	6.16	533.38
136.9000	3741	6.19	533.31
136.8200	3742	6.18	533.38
136.7200	3743	6.16	533.38
136.6400	3744	6.16	533.31
136.5400	3745	6.18	533.31
136.4700	3746	6.17	533.24
136.3900	3747	6.17	533.38
136.3200	3748	6.17	533.31
136.2400	3749	6.15	533.17
136.1700	3750	6.14	533.10
136.0700	3751	6.17	533.17
135.9900	3752	6.18	533.45
135.9100	3753	6.16	533.17
135.8300	3754	6.15	532.97
135.7800	3755	6.17	533.03
135.7400	3756	6.18	533.45
135.6600	3757	6.19	533.59
135.5800	3758	6.15	533.24
135.4900	3759	6.16	532.90
135.4100	3760	6.17	532.90
135.3300	3761	6.18	533.10
135.2300	3762	6.13	533.24
135.1500	3763	6.16	533.03
135.0700	3764	6.14	533.10
135.0000	3765	6.15	533.17
134.9200	3766	6.15	533.17
134.8400	3767	6.17	533.10
134.7400	3768	6.15	533.10
134.6600	3769	6.14	533.17
134.5800	3770	6.15	533.17
134.5300	3771	6.15	533.03
134.4900	3772	6.15	533.03
134.4100	3773	6.16	533.03
134.3400	3774	6.14	533.10
134.2400	3775	6.16	533.03
134.1600	3776	6.16	533.03
134.0900	3777	6.14	532.97
134.0100	3778	6.16	532.83
133.9100	3779	6.14	532.97
133.8300	3780	6.14	532.97
133.7500	3781	6.16	532.97
133.6700	3782	6.14	532.97
133.5800	3783	6.14	533.17
133.5000	3784	6.13	533.10
133.4300	3785	6.14	533.03
133.3800	3786	6.14	532.76
133.3300	3787	6.15	532.62
133.2500	3788	6.17	532.69
133.1700	3789	6.12	533.03
133.0700	3790	6.14	532.90
132.9900	3791	6.14	532.90
132.9100	3792	6.14	532.83
132.8300	3793	6.14	532.83
132.7400	3794	6.14	532.97
132.6600	3795	6.17	532.83
132.5800	3796	6.14	533.03
132.4900	3797	6.13	532.83
132.4100	3798	6.13	532.76
132.3300	3799	6.17	532.55
132.2500	3800	6.13	532.69
132.2000	3801	6.14	532.83
132.1600	3802	6.12	532.97
132.0800	3803	6.12	532.83
132.0000	3804	6.14	532.69
131.9000	3805	6.12	532.76
131.8200	3806	6.14	532.69
131.7400	3807	6.14	532.90
131.6700	3808	6.14	532.97
131.5900	3809	6.14	532.69
131.5100	3810	6.13	532.76
131.4200	3811	6.14	532.48
131.3400	3812	6.12	532.69
131.2600	3813	6.13	532.90
131.1800	3814	6.15	532.69
131.0900	3815	6.12	532.90
130.9900	3816	6.11	532.83
130.9100	3817	6.11	532.62
130.8400	3818	6.15	532.48
130.7600	3819	6.12	532.76
130.7100	3820	6.13	532.76
130.6600	3821	6.14	532.69
130.5900	3822	6.11	532.62
130.5100	3823	6.14	532.41
130.4100	3824	6.10	532.55
130.3300	3825	6.15	532.48
130.2500	3826	6.12	532.55
130.1800	3827	6.11	532.62
130.0800	3828	6.13	532.62
130.0000	3829	6.10	532.62
129.9200	3830	6.14	532.55
129.8500	3831	6.09	532.55
129.7500	3832	6.14	532.34
129.6700	3833	6.14	532.41
129.6000	3834	6.14	532.41
129.5200	3835	6.10	532.48
129.4700	3836	6.09	532.55
129.4200	3837	6.11	532.76
129.3400	3838	6.13	532.48
129.2400	3839	6.12	532.34
129.1600	3840	6.11	532.28
129.0800	3841	6.09	532.62
129.0000	3842	6.12	532.76
128.9200	3843	6.11	532.48
128.8300	3844	6.09	532.28
128.7500	3845	6.12	532.34
128.6800	3846	6.10	532.48
128.5800	3847	6.11	532.62
128.5000	3848	6.11	532.41
128.4200	3849	6.10	532.48
128.3700	3850	6.12	532.34
128.3200	3851	6.11	532.21
128.2400	3852	6.09	532.28
128.1500	3853	6.10	532.28
128.0700	3854	6.10	532.48
128.0000	3855	6.09	532.41
127.9200	3856	6.09	532.21
127.8400	3857	6.09	532.34
127.7600	3858	6.09	532.41
127.6900	3859	6.09	532.41
127.6100	3860	6.12	532.07
127.5300	3861	6.11	532.14
127.4500	3862	6.10	532.28
127.3700	3863	6.09	532.28
127.2700	3864	6.08	532.28
127.2000	3865	6.12	532.34
127.1000	3866	6.09	532.41
127.0200	3867	6.09	532.28
126.9500	3868	6.09	532.14
126.8700	3869	6.11	532.14
126.8200	3870	6.09	532.21
126.7700	3871	6.12	532.21
126.6900	3872	6.10	532.21
126.6100	3873	6.09	532.07
126.5300	3874	6.08	532.21
126.4400	3875	6.09	532.07
126.3600	3876	6.07	532.21
126.2900	3877	6.09	532.28
126.1900	3878	6.09	532.07
126.1100	3879	6.07	532.28
126.0400	3880	6.08	532.21
125.9400	3881	6.08	532.07
125.8600	3882	6.08	532.21
125.7800	3883	6.09	532.00
125.7000	3884	6.07	532.00
125.6500	3885	6.08	532.00
125.6000	3886	6.07	532.07
125.5200	3887	6.09	532.07
125.4400	3888	6.08	532.00
125.3600	3889	6.10	531.93
125.2700	3890	6.09	532.14
125.1900	3891	6.10	532.07
125.1100	3892	6.04	532.21
125.0400	3893	6.09	532.00
124.9400	3894	6.08	532.07
124.8600	3895	6.08	531.86
124.7800	3896	6.08	531.79
124.7000	3897	6.07	531.86
124.6000	3898	6.10	532.14
124.5200	3899	6.07	532.07
124.4500	3900	6.07	531.86
124.3700	3901	6.10	531.86
124.3000	3902	6.07	532.00
124.2500	3903	6.08	532.00
124.2000	3904	6.08	532.07
124.1200	3905	6.07	532.07
124.0400	3906	6.07	531.93
123.9600	3907	6.07	531.66
123.8800	3908	6.09	531.72
123.7800	3909	6.09	531.79
123.7000	3910	6.06	532.07
123.6200	3911	6.06	532.00
123.5300	3912	6.05	531.86
123.4500	3913	6.05	531.59
123.3800	3914	6.09	531.66
123.3000	3915	6.06	531.93
123.2000	3916	6.06	531.93
123.1200	3917	6.08	531.93
123.0800	3918	6.10	531.72
123.0300	3919	6.09	531.66
122.9500	3920	6.08	531.59
122.8700	3921	6.06	531.72
122.7700	3922	6.07	531.79
122.6900	3923	6.08	531.79
122.6200	3924	6.06	531.72
122.5400	3925	6.08	531.66
