HOLE:	1244D
LEG:	204
TOP:	0.0184
BOTTOM:	364.1020
T2--> 	3.37	4.24	5.33	6.72	8.46	10.6	13.4	16.9	21.2	26.7	33.7	42.4	53.4	67.2	84.6	106	134	169	212	267	337	424	534	672	846	1060	1340	1690	2120	2670
DEPTH	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
10.3816	5.358	6.346	6.818	6.420	4.976	2.629	0.000	0.000	0.000	0.000	0.968	5.146	9.100	11.363	10.737	6.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.5340	5.371	6.440	6.944	6.492	4.884	2.259	0.000	0.000	0.000	0.000	0.000	4.185	8.884	11.963	11.975	8.067	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.6864	6.076	6.973	7.254	6.630	4.984	2.465	0.000	0.000	0.000	0.000	0.000	3.201	7.618	10.913	11.797	9.466	3.760	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.8388	5.817	6.663	6.896	6.278	4.734	2.433	0.000	0.000	0.000	0.000	0.000	3.599	7.707	10.843	11.868	10.059	5.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.9912	5.354	6.254	6.559	6.012	4.533	2.285	0.000	0.000	0.000	0.000	0.000	3.853	8.061	11.241	12.228	10.325	5.442	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.1436	5.483	6.345	6.566	5.887	4.247	1.852	0.000	0.000	0.000	0.000	0.000	4.147	8.466	11.592	12.302	9.850	4.134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.2960	6.600	7.316	7.180	5.953	3.635	0.546	0.000	0.000	0.000	0.000	0.000	4.671	9.613	12.804	12.858	8.997	1.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.4484	6.499	7.142	7.015	5.932	3.909	1.237	0.000	0.000	0.000	0.000	1.086	5.577	9.770	12.213	11.727	7.722	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.6008	6.161	6.826	6.868	6.116	4.558	2.411	0.154	0.000	0.000	0.000	2.094	5.731	9.066	10.869	10.153	6.429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.7532	6.363	6.977	7.029	6.351	4.910	2.892	0.739	0.000	0.000	0.000	2.329	5.622	8.588	10.097	9.266	5.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11.9056	6.660	7.159	7.151	6.496	5.145	3.238	1.168	0.000	0.000	0.000	2.301	5.310	7.992	9.321	8.561	5.446	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.0580	6.089	6.773	7.021	6.638	5.507	3.706	1.594	0.000	0.000	0.000	1.781	4.713	7.466	8.980	8.466	5.616	0.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.2104	5.474	6.624	7.390	7.416	6.444	4.479	1.909	0.000	0.000	0.000	0.423	3.605	6.821	8.854	8.745	6.048	0.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.3628	5.079	6.208	6.963	7.066	6.345	4.842	2.870	0.989	0.000	0.000	1.384	3.709	6.116	7.668	7.601	5.531	1.501	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.5152	4.117	6.055	7.575	8.109	7.296	5.160	2.192	0.000	0.000	0.000	0.000	3.176	6.708	8.940	8.763	5.637	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.6676	3.525	5.307	6.703	7.233	6.614	4.898	2.525	0.254	0.000	0.000	1.090	4.006	6.922	8.692	8.387	5.526	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.8200	1.985	3.898	5.671	6.770	6.799	5.675	3.715	1.604	0.193	0.150	1.631	4.166	6.795	8.398	8.031	5.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12.9724	0.000	1.533	4.363	6.624	7.621	7.041	5.127	2.673	0.759	0.287	1.550	4.068	6.769	8.417	8.020	5.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.1248	0.407	2.064	3.841	5.298	6.033	5.848	4.862	3.514	2.423	2.121	2.802	4.220	5.787	6.809	6.712	5.208	2.321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.2772	0.559	1.787	3.180	4.419	5.174	5.246	4.680	3.785	3.031	2.842	3.399	4.544	5.835	6.711	6.682	5.470	3.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.4296	0.000	0.847	3.048	5.070	6.299	6.346	5.258	3.561	2.076	1.559	2.344	4.173	6.292	7.777	7.868	6.203	2.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.5820	0.000	1.782	4.010	5.897	6.837	6.501	5.025	3.031	1.401	0.898	1.804	3.786	6.048	7.668	7.954	6.633	3.841	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.7344	0.000	1.972	4.497	6.466	7.186	6.357	4.260	1.741	0.000	0.000	1.273	4.135	7.157	9.104	9.024	6.490	1.617	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13.8868	0.000	1.982	4.781	6.887	7.559	6.527	4.158	1.411	0.000	0.000	1.192	4.326	7.517	9.422	9.023	5.870	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.0392	1.118	3.376	5.606	7.079	7.252	6.010	3.767	1.390	0.000	0.060	1.903	4.748	7.450	8.851	8.129	4.983	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.1916	1.506	3.772	5.985	7.411	7.509	6.180	3.865	1.449	0.000	0.000	1.987	4.810	7.407	8.572	7.434	3.645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.3440	3.019	5.057	6.851	7.788	7.473	5.924	3.620	1.394	0.149	0.457	2.254	4.816	7.050	7.902	6.671	3.136	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.4964	4.860	6.448	7.635	8.021	7.390	5.831	3.762	1.840	0.750	0.918	2.284	4.287	6.076	6.838	6.049	3.584	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.6488	5.241	6.736	7.817	8.093	7.340	5.640	3.422	1.373	0.229	0.459	2.009	4.266	6.278	7.101	6.105	3.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.8012	4.325	5.968	7.343	7.996	7.603	6.146	3.997	1.847	0.486	0.458	1.781	3.884	5.825	6.645	5.687	2.743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14.9536	4.453	5.767	6.816	7.291	6.983	5.893	4.288	2.661	1.581	1.450	2.296	3.718	5.037	5.541	4.718	2.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15.1060	3.541	5.327	7.010	8.025	7.882	6.434	4.032	1.510	0.000	0.000	1.768	4.525	6.929	7.608	5.558	0.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15.2584	2.622	4.412	6.274	7.574	7.713	6.443	4.079	1.495	0.000	0.000	1.746	4.629	7.139	7.846	5.706	0.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15.4108	3.039	4.421	5.845	6.871	7.066	6.224	4.532	2.577	1.151	0.881	1.895	3.731	5.524	6.363	5.570	2.859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15.5632	2.451	3.929	5.551	6.803	7.146	6.293	4.424	2.216	0.620	0.405	1.730	4.023	6.230	7.245	6.274	3.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
