HOLE:	1244D
LEG:	204
TOP:	0.0180
BOTTOM:	380.1036
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
117.4879	1.5197	1.3568	1.3182	1.3353	1.1609
117.5184	1.5141	1.4283	1.3793	1.3602	1.1575
117.5489	1.5254	1.4267	1.3694	1.3621	1.1647
117.5794	1.5164	1.4227	1.3560	1.3433	1.1683
117.6098	1.5168	1.3836	1.3417	1.3146	1.1650
117.6403	1.4529	1.3436	1.3042	1.2830	1.1658
117.6708	1.4407	1.3348	1.3070	1.2952	1.1662
117.7013	1.3940	1.3314	1.3081	1.2847	1.1650
117.7318	1.3954	1.3426	1.3059	1.2591	1.1619
117.7622	1.3714	1.3487	1.3032	1.2541	1.1568
117.7927	1.3245	1.3277	1.2933	1.2282	1.1590
117.8232	1.2806	1.2947	1.2183	1.1910	1.1611
117.8537	1.2692	1.2671	1.1692	1.1867	1.1625
117.8842	1.2730	1.2603	1.1627	1.1744	1.1627
117.9146	1.2963	1.2630	1.1569	1.1769	1.1621
117.9451	1.2866	1.2594	1.1728	1.1757	1.1588
117.9756	1.3031	1.2649	1.1971	1.1960	1.1576
118.0061	1.3104	1.2873	1.2042	1.1938	1.1576
118.0366	1.3101	1.2547	1.1459	1.1866	1.1581
118.0670	1.3086	1.2425	1.1324	1.1742	1.1579
118.0975	1.2830	1.1908	1.1544	1.1594	1.1560
118.1280	1.2500	1.1939	1.2112	1.1491	1.1595
118.1585	1.2679	1.1830	1.2887	1.1474	1.1637
118.1890	1.2797	1.1989	1.2409	1.1542	1.1650
118.2194	1.2314	1.1461	1.2252	1.1462	1.1621
118.2499	1.2156	1.1036	1.1985	1.1351	1.1614
118.2804	1.1592	1.0931	1.1227	1.1104	1.1624
118.3109	1.1812	1.0647	1.1011	1.0710	1.1630
118.3414	1.1718	1.0504	1.0946	1.0609	1.1622
118.3718	1.1553	1.0494	1.0856	1.0554	1.1600
118.4023	1.1504	1.0514	1.0902	1.0589	1.1559
118.4328	1.1555	1.1042	1.0846	1.0552	1.1646
118.4633	1.1669	1.1104	1.0987	1.0601	1.1646
118.4938	1.1922	1.1247	1.1236	1.0655	1.1583
118.5242	1.2051	1.1219	1.1168	1.0701	1.1638
118.5547	1.1957	1.1250	1.1117	1.0713	1.1613
118.5852	1.1710	1.1381	1.1058	1.0759	1.1649
118.6157	1.1669	1.1376	1.1061	1.0785	1.1638
118.6462	1.1553	1.1045	1.0978	1.0789	1.1630
118.6766	1.1682	1.1017	1.1057	1.0786	1.1630
118.7071	1.1065	1.0878	1.1275	1.0823	1.1631
118.7376	1.1020	1.0653	1.1219	1.0846	1.1659
118.7681	1.1047	1.0473	1.1192	1.0895	1.1663
118.7986	1.1003	1.0716	1.1207	1.0881	1.1609
118.8290	1.1399	1.1393	1.1056	1.0867	1.1566
118.8595	1.0049	1.1206	1.1596	1.0841	1.1530
118.8900	0.9173	1.1204	1.1678	1.0877	1.1464
118.9205	0.9128	1.1235	1.1834	1.0763	1.1443
118.9510	0.9014	1.1043	1.1694	1.0654	1.1453
118.9814	0.8950	1.1123	1.1663	1.0577	1.1448
119.0119	0.9049	1.1057	1.1790	1.0625	1.1410
119.0424	0.9011	1.1284	1.1820	1.0711	1.1398
119.0729	0.9145	1.1437	1.1775	1.0841	1.1437
119.1034	0.9022	1.1487	1.1797	1.0867	1.1383
119.1338	0.8845	1.1683	1.1841	1.0853	1.1343
119.1643	0.8706	1.2169	1.1828	1.0909	1.1412
119.1948	0.9199	1.2491	1.1750	1.0902	1.1414
119.2253	0.9725	1.2444	1.1782	1.0874	1.1390
119.2558	0.9767	1.2397	1.1834	1.0879	1.1338
119.2862	0.9688	1.2350	1.1853	1.0887	1.1382
119.3167	1.0081	1.2192	1.1840	1.0865	1.1390
119.3472	1.0576	1.2179	1.1706	1.0916	1.1353
119.3777	1.0621	1.2084	1.1637	1.0953	1.1378
119.4082	1.1208	1.2199	1.1679	1.1022	1.1398
119.4386	1.1432	1.2038	1.1652	1.0997	1.1415
119.4691	1.1428	1.1939	1.1661	1.1037	1.1410
119.4996	1.1282	1.1855	1.1670	1.0972	1.1407
119.5301	1.1228	1.1947	1.1542	1.0957	1.1411
119.5606	1.1313	1.1948	1.1440	1.1000	1.1458
119.5910	1.1465	1.1888	1.1473	1.1025	1.1464
119.6215	1.1783	1.1881	1.1464	1.1138	1.1427
119.6520	1.1709	1.1882	1.1578	1.1297	1.1492
119.6825	1.1837	1.1917	1.1614	1.1468	1.1507
119.7130	1.1578	1.2050	1.1811	1.1606	1.1462
119.7434	1.1900	1.2075	1.1802	1.1792	1.1448
119.7739	1.1865	1.2172	1.1857	1.1739	1.1518
119.8044	1.1915	1.2281	1.2091	1.2258	1.1531
119.8349	1.2317	1.3437	1.2888	1.2075	1.1537
119.8654	1.2881	1.3051	1.2898	1.2310	1.1566
119.8958	1.3263	1.2848	1.3050	1.2219	1.1581
119.9263	1.3007	1.2639	1.2642	1.2005	1.1534
119.9568	1.3056	1.2315	1.2365	1.1927	1.1604
119.9873	1.2325	1.2231	1.2237	1.1859	1.1619
120.0178	1.2147	1.2223	1.2041	1.1333	1.1642
120.0482	1.2071	1.2248	1.1949	1.1429	1.1654
120.0787	1.1998	1.2287	1.2027	1.1403	1.1578
120.1092	1.2034	1.2297	1.2017	1.1397	1.1678
120.1397	1.1964	1.2253	1.1800	1.1401	1.1661
120.1702	1.1971	1.2136	1.1785	1.1294	1.1629
120.2006	1.2062	1.1908	1.1711	1.1403	1.1689
120.2311	1.1856	1.2175	1.1485	1.1178	1.1671
120.2616	1.1876	1.2038	1.1347	1.1337	1.1634
120.2921	1.1854	1.2091	1.1645	1.1442	1.1700
120.3226	1.1991	1.2234	1.2088	1.1592	1.1674
120.3530	1.2967	1.2542	1.2422	1.1803	1.1670
120.3835	1.3138	1.3146	1.2754	1.1934	1.1686
120.4140	1.2810	1.3135	1.2846	1.2135	1.1694
120.4445	1.2990	1.3020	1.2720	1.2305	1.1598
120.4750	1.2914	1.2989	1.2923	1.2333	1.1676
120.5054	1.3077	1.3371	1.2790	1.2376	1.1660
120.5359	1.3135	1.3655	1.2906	1.2674	1.1673
120.5664	1.3379	1.3499	1.2914	1.2790	1.1563
120.5969	1.3621	1.3532	1.2917	1.2767	1.1631
120.6274	1.3073	1.3207	1.2895	1.2640	1.1615
120.6578	1.3317	1.3107	1.2897	1.2438	1.1614
120.6883	1.2225	1.2248	1.2324	1.2236	1.1577
120.7188	1.1958	1.2277	1.1977	1.1508	1.1647
120.7493	1.1864	1.2213	1.1463	1.0836	1.1658
120.7798	1.1986	1.1903	1.1204	1.0754	1.1651
120.8102	1.1806	1.2331	1.1140	1.0803	1.1629
120.8407	1.1875	1.2349	1.1085	1.0772	1.1597
120.8712	1.1559	1.2041	1.1016	1.0674	1.1631
120.9017	1.1591	1.1844	1.1034	1.0768	1.1639
120.9322	1.1500	1.1848	1.1023	1.0853	1.1564
120.9626	1.1292	1.1833	1.1012	1.0852	1.1593
120.9931	1.1703	1.1780	1.1010	1.0866	1.1600
121.0236	1.2055	1.1777	1.1023	1.0957	1.1592
121.0541	1.1921	1.1740	1.0985	1.0898	1.1563
121.0846	1.1980	1.1692	1.0901	1.0999	1.1557
121.1150	1.1972	1.1559	1.0862	1.0956	1.1546
121.1455	1.1768	1.1315	1.0911	1.0800	1.1518
121.1760	1.1575	1.1121	1.0939	1.0722	1.1501
121.2065	1.1598	1.1045	1.0929	1.0577	1.1463
121.2370	1.1612	1.1062	1.0902	1.0499	1.1465
121.2674	1.1645	1.0809	1.0872	1.0524	1.1401
121.2979	1.1638	1.0882	1.0679	1.0563	1.1465
121.3284	1.1566	1.1195	1.0775	1.0541	1.1438
121.3589	1.1560	1.1527	1.0728	1.0598	1.1407
121.3894	1.1653	1.1529	1.0945	1.0648	1.1411
121.4198	1.1918	1.1640	1.1176	1.0614	1.1416
121.4503	1.1824	1.1679	1.1272	1.0719	1.1387
121.4808	1.1882	1.1476	1.1192	1.0724	1.1390
121.5113	1.1866	1.1483	1.0773	1.0759	1.1399
121.5418	1.1847	1.1350	1.0503	1.0682	1.1483
121.5722	1.2016	1.0923	1.0552	1.0660	1.1408
121.6027	1.2104	1.0693	1.1170	1.0746	1.1414
121.6332	1.1988	0.9922	1.1348	1.0762	1.1402
121.6637	1.1701	1.0363	1.1420	1.0795	1.1406
121.6942	1.1869	1.0773	1.1494	1.0781	1.1393
121.7246	1.2056	1.1471	1.1536	1.0789	1.1351
121.7551	1.1849	1.1509	1.1693	1.0801	1.1391
121.7856	1.1189	1.1473	1.1833	1.0839	1.1381
121.8161	1.0554	1.1380	1.1842	1.0883	1.1353
121.8466	1.0540	1.1437	1.1876	1.0777	1.1308
121.8770	1.0449	1.1831	1.1798	1.0959	1.1296
121.9075	1.0524	1.1828	1.1336	1.0869	1.1297
121.9380	1.0450	1.1727	1.1315	1.0972	1.1289
121.9685	1.0407	1.1819	1.1509	1.0954	1.1255
121.9990	1.0414	1.1911	1.1528	1.0858	1.1274
122.0294	1.0461	1.2005	1.1720	1.0732	1.1248
122.0599	1.0697	1.1863	1.1783	1.0839	1.1269
122.0904	1.0763	1.2033	1.1796	1.0876	1.1283
122.1209	1.0975	1.1991	1.1672	1.0905	1.1258
122.1514	1.1018	1.2072	1.1733	1.0930	1.1233
122.1818	1.0940	1.1944	1.1936	1.0856	1.1299
122.2123	1.1077	1.1953	1.1735	1.0850	1.1334
122.2428	1.0980	1.1954	1.1591	1.0845	1.1338
122.2733	1.1064	1.1827	1.1642	1.0642	1.1316
122.3038	1.1100	1.1856	1.1597	1.0703	1.1318
122.3342	1.1128	1.2052	1.1711	1.0732	1.1385
122.3647	1.1036	1.1928	1.1626	1.0636	1.1318
122.3952	1.1226	1.2002	1.1494	1.0646	1.1392
122.4257	1.1222	1.1886	1.1460	1.0670	1.1361
122.4562	1.1046	1.1842	1.1388	1.0667	1.1328
122.4866	1.1169	1.1890	1.1285	1.0680	1.1416
122.5171	1.1508	1.2018	1.1228	1.0713	1.1453
122.5476	1.1661	1.2085	1.1318	1.0761	1.1437
122.5781	1.1790	1.1956	1.1512	1.0834	1.1484
122.6086	1.1739	1.2077	1.1325	1.0808	1.1420
122.6390	1.1761	1.1864	1.1260	1.0798	1.1493
122.6695	1.1736	1.1913	1.1361	1.0904	1.1540
122.7000	1.1648	1.2138	1.1422	1.0941	1.1569
122.7305	1.1630	1.2152	1.1521	1.0973	1.1508
122.7610	1.1707	1.2175	1.1597	1.1027	1.1521
122.7914	1.1783	1.2233	1.1628	1.1062	1.1549
122.8219	1.1911	1.2244	1.1629	1.1097	1.1542
122.8524	1.2079	1.2349	1.1705	1.1212	1.1523
122.8829	1.2330	1.2470	1.1754	1.1309	1.1549
122.9134	1.2581	1.2572	1.1750	1.1471	1.1538
122.9438	1.2811	1.2658	1.1873	1.1618	1.1606
122.9743	1.3001	1.2931	1.2004	1.1724	1.1590
123.0048	1.3248	1.3168	1.2296	1.2059	1.1551
123.0353	1.3723	1.3370	1.2690	1.2307	1.1597
123.0658	1.3896	1.3648	1.3271	1.2513	1.1615
123.0962	1.3977	1.4063	1.3989	1.2758	1.1578
123.1267	1.4151	1.4614	1.3810	1.2833	1.1500
123.1572	1.3972	1.5099	1.4049	1.2614	1.1596
123.1877	1.3698	1.4605	1.4177	1.2162	1.1536
123.2182	1.3126	1.3792	1.4442	1.1752	1.1587
123.2486	1.2982	1.4176	1.3784	1.1837	1.1604
123.2791	1.2700	1.3316	1.2832	1.1511	1.1580
123.3096	1.2549	1.3306	1.3036	1.1443	1.1640
123.3401	1.2535	1.3236	1.2913	1.1446	1.1642
123.3706	1.2416	1.3169	1.2259	1.1383	1.1578
123.4010	1.2330	1.2998	1.2379	1.1418	1.1645
123.4315	1.2374	1.3038	1.2496	1.1508	1.1624
123.4620	1.2503	1.3047	1.2130	1.1535	1.1554
123.4925	1.2369	1.2851	1.2207	1.1570	1.1652
123.5230	1.2418	1.2729	1.2218	1.1631	1.1638
123.5534	1.2335	1.2674	1.2038	1.1278	1.1585
123.5839	1.1958	1.2405	1.1740	1.1326	1.1640
123.6144	1.2180	1.2330	1.1870	1.1084	1.1616
123.6449	1.2194	1.2276	1.1574	1.1034	1.1615
123.6754	1.1955	1.2227	1.1744	1.1062	1.1566
123.7058	1.1981	1.2117	1.1714	1.1074	1.1632
123.7363	1.2010	1.2179	1.1440	1.1022	1.1650
123.7668	1.1882	1.1999	1.1146	1.1046	1.1607
123.7973	1.1930	1.2035	1.1264	1.1134	1.1658
123.8278	1.1936	1.2119	1.1464	1.1046	1.1623
123.8582	1.1858	1.2137	1.1448	1.0938	1.1615
123.8887	1.1736	1.1990	1.1452	1.1067	1.1605
123.9192	1.1796	1.1923	1.1490	1.0941	1.1602
123.9497	1.1825	1.2128	1.1553	1.0957	1.1635
123.9802	1.1885	1.2165	1.1599	1.0990	1.1507
124.0106	1.1952	1.2227	1.2168	1.1013	1.1637
124.0411	1.1936	1.2404	1.1888	1.1017	1.1553
124.0716	1.1955	1.2463	1.1572	1.1021	1.1634
124.1021	1.2082	1.2801	1.0317	1.1048	1.1691
124.1326	1.2160	1.2845	1.0036	1.1113	1.1647
124.1630	1.2145	1.2864	0.9568	1.1173	1.1562
124.1935	1.2096	1.2723	0.9971	1.1196	1.1615
124.2240	1.2188	1.2507	1.0228	1.1161	1.1516
124.2545	1.2203	1.1922	1.0250	1.1162	1.1548
124.2850	1.2249	1.0883	1.0087	1.1298	1.1535
124.3154	1.2259	1.0917	0.9953	1.1314	1.1523
124.3459	1.2284	1.0957	1.0165	1.1289	1.1495
124.3764	1.2390	1.0986	1.1036	1.1323	1.1487
124.4069	1.2297	1.0881	1.1382	1.1397	1.1446
124.4374	1.2357	1.0819	1.1400	1.1452	1.1517
124.4678	1.2294	1.0845	1.1479	1.1479	1.1490
124.4983	1.1869	1.0994	1.1595	1.1577	1.1436
124.5288	1.1903	1.1096	1.1667	1.1631	1.1486
124.5593	1.2281	1.1287	1.1873	1.1553	1.1482
124.5898	1.2169	1.1436	1.2200	1.1782	1.1508
124.6202	1.1877	1.1569	1.2463	1.1605	1.1464
124.6507	1.1641	1.1543	1.2415	1.1647	1.1461
124.6812	1.2110	1.1754	1.2473	1.1737	1.1465
124.7117	1.2562	1.2275	1.2385	1.1799	1.1514
124.7422	1.2566	1.2075	1.1990	1.1780	1.1476
124.7726	1.2564	1.2017	1.2038	1.1746	1.1441
124.8031	1.2713	1.1996	1.2191	1.1743	1.1493
124.8336	1.2669	1.2048	1.2247	1.1812	1.1487
124.8641	1.2570	1.1771	1.2537	1.1652	1.1454
124.8946	1.2551	1.1706	1.2117	1.1227	1.1458
124.9250	1.2383	1.1672	1.2004	1.1007	1.1484
124.9555	1.2090	1.1238	1.0689	1.0849	1.1464
124.9860	1.2259	1.1232	1.0008	1.0861	1.1474
125.0165	1.2293	1.1150	1.0169	1.0928	1.1527
125.0470	1.2331	1.0902	1.0147	1.0951	1.1508
125.0774	1.2369	1.0946	1.0296	1.0910	1.1489
125.1079	1.2325	1.0911	1.0476	1.0822	1.1474
125.1384	1.2198	1.0822	1.0554	1.0950	1.1503
125.1689	1.2359	1.0841	1.0717	1.0977	1.1567
125.1994	1.2537	1.0823	1.0770	1.0997	1.1570
125.2298	1.2327	1.0888	1.0795	1.1059	1.1546
125.2603	1.2519	1.0888	1.0775	1.1118	1.1571
125.2908	1.2574	1.0851	1.0937	1.1057	1.1551
125.3213	1.2608	1.1000	1.0923	1.1130	1.1535
125.3518	1.2663	1.1122	1.1222	1.1303	1.1575
125.3822	1.2966	1.1117	1.1216	1.1241	1.1575
125.4127	1.3160	1.1554	1.1435	1.1417	1.1540
125.4432	1.3124	1.1375	1.1691	1.1564	1.1531
125.4737	1.3094	1.1289	1.1475	1.1566	1.1566
125.5042	1.3054	1.1236	1.1194	1.1574	1.1542
125.5346	1.2905	1.1242	1.1027	1.1536	1.1534
125.5651	1.2570	1.1170	1.1911	1.1209	1.1558
125.5956	1.2785	1.0895	1.1341	1.1348	1.1474
125.6261	1.2697	1.0560	1.1344	1.1270	1.1556
125.6566	1.2834	1.0489	1.1460	1.1243	1.1530
125.6870	1.2800	1.1372	1.1563	1.1254	1.1508
125.7175	1.3022	1.2369	1.1452	1.1301	1.1486
125.7480	1.2922	1.2305	1.0992	1.1389	1.1466
125.7785	1.2784	1.2144	1.0048	1.1334	1.1478
125.8090	1.2549	1.2053	1.0390	1.1103	1.1439
125.8394	1.2249	1.2040	1.0547	1.0963	1.1393
125.8699	1.2494	1.2015	1.0375	1.1016	1.1423
125.9004	1.2176	1.2042	1.0723	1.1060	1.1414
125.9309	1.2350	1.1911	1.0765	1.1068	1.1429
125.9614	1.2488	1.1831	1.0832	1.0959	1.1409
125.9918	1.2378	1.1930	1.0859	1.0973	1.1316
126.0223	1.2435	1.1969	1.1030	1.0964	1.1335
126.0528	1.2422	1.1864	1.1241	1.0939	1.1319
126.0833	1.2493	1.1965	1.1235	1.0932	1.1337
126.1138	1.2458	1.2140	1.1309	1.0954	1.1392
126.1442	1.2392	1.2206	1.1818	1.0924	1.1332
126.1747	1.2376	1.2076	1.1733	1.0870	1.1336
126.2052	1.2394	1.1904	1.1768	1.0851	1.1316
126.2357	1.2212	1.2216	1.1715	1.0873	1.1299
126.2662	1.2189	1.2204	1.1678	1.0892	1.1307
126.2966	1.2257	1.2232	1.1736	1.0925	1.1345
126.3271	1.2317	1.2249	1.1868	1.0935	1.1390
126.3576	1.2356	1.2251	1.1906	1.0972	1.1340
126.3881	1.2367	1.2129	1.1712	1.0974	1.1293
126.4186	1.2079	1.1925	1.1775	1.0943	1.1399
126.4490	1.1946	1.2237	1.1865	1.0904	1.1374
126.4795	1.1920	1.2151	1.1918	1.0905	1.1295
126.5100	1.2119	1.2043	1.1931	1.1035	1.1290
126.5405	1.2177	1.2107	1.1969	1.1004	1.1346
126.5710	1.2048	1.2108	1.2011	1.0951	1.1352
126.6014	1.1963	1.2075	1.1920	1.1048	1.1323
126.6319	1.2205	1.2061	1.1815	1.0995	1.1318
126.6624	1.1918	1.2033	1.1815	1.0936	1.1296
126.6929	1.1424	1.2038	1.1939	1.0952	1.1245
126.7234	1.1890	1.2074	1.2079	1.0973	1.1316
126.7538	1.1898	1.2000	1.2043	1.0927	1.1226
126.7843	1.1606	1.1919	1.2006	1.0955	1.1222
126.8148	1.1236	1.1874	1.2124	1.0955	1.1267
126.8453	1.1007	1.1840	1.1967	1.0886	1.1310
126.8758	1.1221	1.1787	1.1890	1.0854	1.1294
126.9062	1.1272	1.1641	1.1978	1.0837	1.1254
126.9367	1.1379	1.1760	1.1780	1.0776	1.1247
126.9672	1.1666	1.1591	1.1779	1.0785	1.1347
126.9977	1.1740	1.1644	1.1820	1.0802	1.1329
127.0282	1.1824	1.1745	1.1652	1.0789	1.1323
127.0586	1.2310	1.1659	1.1689	1.0785	1.1302
127.0891	1.2444	1.1685	1.1772	1.0795	1.1369
127.1196	1.2115	1.1671	1.1844	1.0759	1.1375
127.1501	1.1999	1.1603	1.1843	1.0785	1.1340
127.1806	1.2366	1.1726	1.1877	1.0840	1.1390
127.2110	1.2261	1.1843	1.2022	1.1034	1.1361
127.2415	1.2500	1.1954	1.2188	1.1146	1.1332
127.2720	1.2666	1.1995	1.2324	1.1172	1.1352
127.3025	1.2685	1.1875	1.2119	1.1101	1.1334
127.3330	1.2607	1.2066	1.1845	1.1085	1.1313
127.3634	1.2663	1.2094	1.1799	1.1144	1.1341
127.3939	1.2639	1.2180	1.1724	1.1104	1.1435
127.4244	1.2611	1.1881	1.1673	1.1025	1.1300
127.4549	1.2503	1.1850	1.1860	1.1081	1.1318
127.4854	1.2418	1.1895	1.1756	1.1089	1.1374
127.5158	1.2518	1.1851	1.1675	1.1004	1.1291
127.5463	1.2325	1.1693	1.1653	1.1027	1.1275
127.5768	1.2222	1.1825	1.1692	1.1063	1.1366
127.6073	1.1970	1.1755	1.1809	1.1108	1.1323
127.6378	1.2051	1.1772	1.1817	1.1047	1.1367
127.6682	1.2293	1.1914	1.1768	1.1151	1.1402
127.6987	1.2478	1.2018	1.1743	1.1153	1.1415
127.7292	1.2458	1.1996	1.1794	1.1218	1.1390
127.7597	1.2153	1.1885	1.1674	1.1132	1.1444
127.7902	1.1893	1.1892	1.1905	1.1004	1.1474
127.8206	1.1827	1.2060	1.2056	1.0948	1.1465
127.8511	1.1720	1.2204	1.1636	1.0977	1.1443
127.8816	1.1856	1.2116	1.1519	1.0824	1.1452
127.9121	1.1912	1.2159	1.1362	1.0885	1.1452
127.9426	1.1787	1.2150	1.1345	1.0832	1.1465
127.9730	1.1957	1.1908	1.1561	1.0621	1.1471
128.0035	1.2221	1.1720	1.1580	1.0524	1.1437
128.0340	1.2104	1.1234	1.1234	1.0570	1.1476
128.0645	1.2134	1.1517	1.1167	1.0871	1.1505
128.0950	1.1760	1.1623	1.1662	1.1245	1.1447
128.1254	1.1972	1.1683	1.1398	1.1482	1.1498
128.1559	1.1981	1.2274	1.1516	1.1229	1.1506
128.1864	1.1615	1.2209	1.1367	1.1221	1.1406
128.2169	1.1221	1.1768	1.1277	1.1031	1.1425
128.2474	1.0780	1.1223	1.1261	1.1169	1.1482
128.2778	1.0934	1.1098	1.1022	1.1043	1.1466
128.3083	1.0546	1.1072	1.1024	1.0830	1.1454
128.3388	0.9412	1.1163	1.0599	1.0750	1.1503
128.3693	0.9314	1.1434	1.0699	1.0827	1.1504
128.3998	0.9276	1.1925	1.1133	1.0869	1.1498
128.4302	0.9038	1.1476	1.0885	1.0844	1.1432
128.4607	0.9216	1.1616	1.0941	1.0910	1.1439
128.4912	0.9464	1.2203	1.1322	1.0523	1.1486
128.5217	0.9659	1.2354	1.1473	1.0522	1.1477
128.5522	0.9660	1.1853	1.1457	1.0512	1.1438
128.5826	0.9361	1.1876	1.1508	1.0456	1.1459
128.6131	0.9521	1.1754	1.1063	1.0431	1.1479
128.6436	0.9870	1.1837	1.1171	1.0427	1.1466
128.6741	1.0286	1.1845	1.1236	1.0459	1.1387
128.7046	1.0709	1.1776	1.1148	1.0469	1.1364
128.7350	1.0994	1.1415	1.0976	1.0299	1.1399
128.7655	1.1593	1.1401	1.1129	1.0307	1.1413
128.7960	1.1659	1.1392	1.0851	1.0346	1.1400
128.8265	1.2080	1.1394	1.0554	1.0359	1.1385
128.8570	1.2320	1.1854	1.0574	1.0823	1.1446
128.8874	1.2395	1.1837	1.0893	1.1034	1.1341
128.9179	1.2587	1.1892	1.1437	1.1192	1.1352
128.9484	1.2626	1.2160	1.1448	1.1294	1.1354
128.9789	1.2525	1.2148	1.1424	1.1221	1.1299
129.0094	1.2398	1.2203	1.1525	1.1201	1.1296
129.0398	1.2405	1.1991	1.1567	1.1347	1.1346
129.0703	1.2523	1.1938	1.1552	1.1134	1.1302
129.1008	1.2586	1.1803	1.1459	1.0969	1.1366
129.1313	1.2495	1.1723	1.1380	1.1012	1.1329
129.1618	1.2184	1.1253	1.1067	1.0355	1.1320
129.1922	1.1643	1.1126	1.0532	1.0216	1.1355
129.2227	1.1598	1.0998	1.0073	1.0084	1.1347
129.2532	1.1353	1.0697	0.9790	1.0176	1.1313
129.2837	1.1285	1.0919	0.9645	0.9818	1.1353
129.3142	1.1454	1.1155	0.9827	0.9923	1.1290
129.3446	1.1940	1.1329	1.0555	1.0259	1.1339
129.3751	1.2046	1.1510	1.1497	1.0814	1.1355
129.4056	1.1991	1.1733	1.1664	1.0958	1.1341
129.4361	1.2039	1.1703	1.1721	1.0958	1.1343
129.4666	1.2046	1.1716	1.1788	1.0924	1.1352
129.4970	1.1908	1.1797	1.1813	1.0894	1.1351
129.5275	1.1905	1.1915	1.1766	1.0902	1.1333
129.5580	1.1916	1.1979	1.1833	1.0933	1.1293
129.5885	1.1921	1.2214	1.1807	1.0835	1.1329
129.6190	1.2021	1.2087	1.1714	1.0841	1.1336
129.6494	1.2032	1.2222	1.1784	1.0821	1.1289
129.6799	1.2033	1.2293	1.1803	1.0803	1.1320
129.7104	1.2161	1.2391	1.1667	1.0801	1.1351
129.7409	1.2227	1.2127	1.1417	1.0873	1.1355
129.7714	1.2301	1.2125	1.1180	1.0931	1.1282
129.8018	1.2297	1.2169	1.1019	1.0967	1.1337
129.8323	1.2368	1.2023	1.1282	1.0920	1.1325
129.8628	1.2729	1.2380	1.1358	1.0892	1.1352
129.8933	1.2495	1.1842	1.1544	1.0872	1.1390
129.9238	1.2400	1.2432	1.1501	1.0899	1.1366
129.9542	1.2422	1.2943	1.1470	1.0926	1.1338
129.9847	1.2449	1.3101	1.1539	1.0911	1.1370
130.0152	1.2418	1.3050	1.1592	1.0942	1.1329
130.0457	1.2551	1.3013	1.1684	1.0998	1.1391
130.0762	1.2707	1.2982	1.1842	1.1009	1.1422
130.1066	1.2734	1.2903	1.1821	1.1130	1.1391
130.1371	1.2912	1.2562	1.1904	1.1296	1.1397
130.1676	1.3063	1.2538	1.1891	1.1219	1.1426
130.1981	1.2899	1.2342	1.1775	1.1336	1.1436
130.2286	1.2766	1.2114	1.1621	1.1212	1.1442
130.2590	1.2752	1.2064	1.1426	1.1279	1.1413
130.2895	1.2795	1.1957	1.1486	1.1332	1.1301
130.3200	1.2686	1.1718	1.1464	1.1375	1.1361
130.3505	1.2825	1.1473	1.1399	1.1491	1.1359
130.3810	1.3122	1.1554	1.1394	1.1556	1.1295
130.4114	1.3133	1.0611	1.1535	1.1590	1.1337
130.4419	1.3025	1.0000	1.1813	1.1510	1.1413
130.4724	1.2881	0.9820	1.1837	1.1336	1.1323
130.5029	1.2750	0.9691	1.1796	1.1267	1.1410
130.5334	1.2656	0.9631	1.1876	1.1232	1.1486
130.5638	1.2481	0.9620	1.1815	1.1088	1.1446
130.5943	1.2522	0.9473	1.1525	1.0992	1.1491
130.6248	1.2401	0.9493	1.1527	1.0985	1.1485
130.6553	1.2291	0.9321	1.1546	1.0935	1.1504
130.6858	1.2241	0.9194	1.1170	1.0926	1.1511
130.7162	1.2269	0.9275	1.1517	1.0953	1.1506
130.7467	1.2357	0.9291	1.1636	1.1014	1.1515
130.7772	1.2270	0.9186	1.1893	1.1081	1.1500
130.8077	1.2259	0.9273	1.1850	1.1084	1.1475
130.8382	1.2235	0.9542	1.1874	1.1079	1.1541
130.8686	1.2283	0.9509	1.1920	1.1066	1.1532
130.8991	1.2294	0.9594	1.1959	1.1107	1.1565
130.9296	1.2321	0.9519	1.1949	1.1117	1.1567
130.9601	1.2342	0.9524	1.1965	1.1160	1.1511
130.9906	1.2260	0.9563	1.1967	1.1138	1.1618
131.0210	1.2423	0.9524	1.1947	1.1062	1.1545
131.0515	1.2323	0.9564	1.1967	1.1114	1.1565
131.0820	1.2347	0.9721	1.1995	1.1153	1.1595
131.1125	1.2292	0.9918	1.1963	1.1211	1.1605
131.1430	1.2346	0.9972	1.1850	1.1184	1.1607
131.1734	1.2395	1.0030	1.1836	1.1236	1.1649
131.2039	1.2345	1.0037	1.1389	1.1216	1.1579
131.2344	1.2258	1.0043	1.1992	1.1190	1.1601
131.2649	1.2258	0.9867	1.2183	1.1158	1.1561
131.2954	1.2303	0.9799	1.2502	1.1123	1.1539
131.3258	1.2101	0.9708	1.2666	1.1143	1.1569
131.3563	1.2226	0.9786	1.2493	1.1170	1.1556
131.3868	1.2101	1.0138	1.2262	1.1143	1.1572
131.4173	1.2139	1.0115	1.2005	1.1033	1.1600
131.4478	1.2022	1.0000	1.2001	1.0977	1.1620
131.4782	1.1956	1.0063	1.2045	1.0934	1.1583
131.5087	1.1799	1.0039	1.2009	1.0963	1.1611
131.5392	1.1898	0.9955	1.2034	1.1044	1.1597
131.5697	1.2116	1.0143	1.2108	1.1039	1.1566
