HOLE:	1249A
LEG:	204
TOP:	0.0241
BOTTOM:	90.1839
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
41.6293	125.0871	142.8774	86.0476	107.6696	72.7077
41.6598	123.3107	127.2835	72.9927	101.6068	73.4974
41.6902	128.6259	122.7637	67.5966	100.5049	73.2713
41.7207	126.6827	121.8313	55.0681	99.2062	73.9376
41.7512	103.6621	99.6982	56.0525	100.4110	74.6543
41.7817	111.4524	91.6663	58.3727	97.5955	75.6546
41.8122	100.2635	83.8226	53.4437	96.4091	77.0014
41.8426	94.5630	81.7664	68.4867	98.8341	77.4368
41.8731	93.1070	86.5267	67.7122	101.7120	77.1128
41.9036	95.9819	83.8986	63.0615	99.8276	77.8295
41.9341	91.1476	77.2177	66.3767	101.2387	77.4644
41.9646	79.3042	97.4189	81.6314	103.5002	78.0986
41.9950	89.7432	94.6227	85.1165	101.1252	78.3904
42.0255	86.4793	88.8253	77.3840	96.0389	77.9094
42.0560	106.9517	87.2788	83.8009	95.6117	76.7840
42.0865	107.8823	104.7499	89.7110	100.8797	75.5113
42.1170	104.4061	101.7774	92.3668	100.1352	75.0275
42.1474	93.2611	97.7434	92.7918	101.8541	74.6104
42.1779	94.3701	100.3896	91.4909	101.9480	74.2990
42.2084	115.9923	97.8226	85.1488	105.4690	73.3198
42.2389	111.8550	108.0017	80.0820	105.9687	71.9766
42.2694	94.8772	107.1046	83.3659	98.3434	71.5012
42.2998	84.6393	106.6661	69.0277	87.4032	71.5290
42.3303	78.3585	84.3942	67.6283	83.3064	71.3269
42.3608	73.2673	78.3413	59.0804	80.5274	69.5487
42.3913	78.9165	72.1742	60.5117	78.1347	66.9291
42.4218	74.8046	73.2839	61.5171	76.1198	65.3247
42.4522	77.8310	65.1141	58.7080	74.0734	65.0876
42.4827	74.2602	67.3680	54.1124	75.2732	64.6517
42.5132	70.3790	82.9974	52.4969	79.2355	63.9013
42.5437	68.5481	75.6140	73.1031	75.2576	63.5074
42.5742	93.3939	71.9830	78.6645	74.6691	62.9288
42.6046	69.7250	72.2139	73.9528	71.7286	60.3702
42.6351	63.3376	64.5995	69.1568	73.1488	58.5454
42.6656	60.4424	67.6464	66.2429	65.5494	58.3435
42.6961	59.5961	65.6011	63.0403	63.1988	58.7065
42.7266	61.0235	63.1055	65.9373	64.9645	58.5482
42.7570	69.5778	66.7218	70.3159	65.4943	58.4073
42.7875	70.7731	77.1426	75.2284	62.0561	58.5214
42.8180	57.1867	59.4566	64.2277	60.1791	58.4452
42.8485	54.9923	54.7720	68.8829	61.1374	57.3041
42.8790	64.3279	65.3918	61.4558	64.4683	56.9404
42.9094	71.3191	75.4158	67.0368	64.8477	55.9752
42.9399	71.4495	70.4137	53.3253	69.3291	54.6559
42.9704	75.9527	75.3496	63.3613	80.2571	54.8896
43.0009	102.0936	89.0566	57.7094	91.1379	54.8702
43.0314	114.8822	111.5840	61.4489	95.6198	55.1824
43.0618	125.3891	89.2708	64.6482	91.0355	55.5809
43.0923	66.1037	99.2001	66.6463	81.8220	55.3555
43.1228	58.3432	59.8604	72.6659	71.4991	55.3033
43.1533	66.9739	61.4336	66.2556	95.0704	55.7319
43.1838	87.4977	70.2864	56.0599	94.4193	55.5799
43.2142	89.1407	77.8318	86.1198	91.5823	55.4992
43.2447	84.1223	87.0399	68.3814	88.1454	55.9552
43.2752	94.7071	92.7850	63.6018	88.4416	55.9955
43.3057	94.2760	82.2794	61.5202	89.6337	55.7379
43.3362	90.3916	84.2244	52.9776	87.6631	55.5517
43.3666	87.1826	76.4797	48.7233	80.2341	54.1819
43.3971	87.4010	74.8770	52.0254	73.0984	54.4372
43.4276	84.3635	93.0963	65.9135	73.3353	54.2964
43.4581	79.4627	65.7322	66.1737	74.8761	55.1279
43.4886	64.1305	55.0618	62.7070	76.3484	55.7842
43.5190	116.1572	56.9942	58.0476	77.3300	55.9690
43.5495	62.3598	66.7380	55.4939	76.6101	55.9147
43.5800	56.2912	56.3883	49.8546	77.5501	56.1251
43.6105	52.9628	56.6279	51.2537	72.0671	56.4451
43.6410	55.4009	48.7557	50.3113	63.2106	56.3743
43.6714	62.7272	48.7126	50.5120	56.9945	55.9502
43.7019	67.4604	48.4518	54.4584	53.2300	55.7925
43.7324	56.7292	55.4583	54.0399	42.1241	55.4490
43.7629	35.8554	58.8489	47.2300	34.9454	56.0027
43.7934	33.1390	58.2957	44.8769	35.2800	55.4509
43.8238	32.2434	62.5978	47.7355	41.4430	54.4805
43.8543	33.2462	62.3187	43.9375	44.6421	55.4282
43.8848	36.1515	40.2299	45.3714	46.6735	55.6336
43.9153	42.7479	34.1925	44.5440	46.5548	55.2208
43.9458	46.8348	39.5177	34.2665	45.8825	55.1138
43.9762	48.9672	36.5621	46.5481	45.4615	55.2218
44.0067	51.4831	39.7091	39.1595	44.9652	55.1512
44.0372	49.7776	46.3552	43.2041	44.2599	54.0917
44.0677	46.3208	40.7409	41.2992	43.6233	53.7179
44.0982	43.6679	52.9582	36.8257	43.5180	54.5209
44.1286	40.6357	40.9351	35.8728	44.7736	54.5114
44.1591	44.3680	39.8657	36.2947	44.5464	54.3512
44.1896	46.2057	41.2928	37.3612	44.5501	54.2601
44.2201	46.5466	41.5765	42.3604	44.7719	54.3404
44.2506	42.7957	41.5274	31.7910	45.0433	54.1522
44.2810	45.6409	42.2602	38.1314	44.9585	54.4378
44.3115	48.0018	40.7764	37.8030	45.6211	54.6586
44.3420	47.7251	39.6839	39.0878	46.4407	54.5910
44.3725	46.3994	42.6165	36.6767	46.4306	54.5865
44.4030	44.2194	49.9871	40.3833	47.8717	54.9653
44.4334	45.0696	71.1829	34.3673	50.1732	54.0547
44.4639	49.6174	63.1197	36.2131	48.2108	53.3942
44.4944	58.8253	62.6146	41.3695	48.7515	53.0257
44.5249	78.0582	37.5236	43.3180	52.0164	52.3115
44.5554	84.6093	43.4811	43.9260	50.5066	51.9052
44.5858	48.8463	48.9956	48.2664	65.9740	51.4620
44.6163	41.8744	48.3924	37.2480	71.5321	50.6128
44.6468	43.5651	53.3989	30.3306	76.0872	50.3215
44.6773	43.8003	56.7241	28.8660	61.3070	50.4242
44.7078	36.5988	40.7505	30.7285	50.6176	49.8922
44.7382	50.4449	40.3469	34.2906	45.5744	50.0308
44.7687	47.9814	42.2789	36.6024	41.7232	50.1379
44.7992	40.9504	37.8111	31.8746	40.9542	49.2895
44.8297	41.0861	35.7906	26.5120	41.4023	48.4531
44.8602	36.9865	36.9953	27.0710	42.6609	48.5718
44.8906	35.4097	39.1998	29.0731	44.6121	48.5371
44.9211	38.7396	40.4765	33.0958	45.6045	48.8139
44.9516	40.2160	44.5106	28.9438	45.6317	48.7765
44.9821	40.6820	50.0797	36.1497	43.3949	48.9566
45.0126	48.3261	49.4016	44.9238	42.5691	49.7156
45.0430	57.0147	57.7631	47.7731	45.0187	50.2211
45.0735	63.0571	56.9686	48.1295	51.4449	50.3312
45.1040	58.8090	58.2284	43.3533	56.4639	50.2850
45.1345	48.6517	51.4591	46.8130	55.8031	50.6778
45.1650	48.1981	53.0331	54.6125	51.3145	51.1323
45.1954	49.5819	56.9401	59.5298	50.1888	51.1810
45.2259	54.2669	59.2778	64.1697	52.1702	51.0619
45.2564	52.4406	59.5773	54.9404	51.9007	50.6512
45.2869	54.1449	56.7797	49.0391	48.4886	50.8283
45.3174	48.9021	57.9311	51.4040	48.3426	51.0555
45.3478	48.8978	65.9133	49.6565	48.8250	51.4520
45.3783	54.7415	59.7897	44.8010	51.1308	51.7267
45.4088	58.0238	49.7900	60.6663	53.1177	51.8728
45.4393	53.0776	50.0727	46.6397	51.1518	52.2194
45.4698	54.0079	54.9062	49.8331	51.5709	52.3496
45.5002	67.3714	53.7051	54.7850	53.8886	52.5843
45.5307	58.8718	55.4992	50.5999	57.7011	52.5627
45.5612	50.6230	48.6414	47.7258	62.7961	52.6827
45.5917	53.4432	55.1266	45.5607	57.5372	52.5442
45.6222	60.1609	70.5575	47.2205	58.9243	52.1621
45.6526	67.7407	71.6794	45.1615	67.2937	52.1600
45.6831	70.8901	60.2791	38.2382	74.4988	52.1348
45.7136	66.2303	54.2839	37.6884	78.6623	52.1276
45.7441	71.8445	56.4942	41.0469	73.7335	51.9724
45.7746	65.0641	63.6911	44.8131	66.3389	51.8818
45.8050	71.2510	67.8668	50.5895	61.6461	51.7068
45.8355	72.6390	58.7507	53.8826	53.0174	51.6172
45.8660	82.4890	53.6645	46.7048	63.4668	51.7045
45.8965	83.0718	50.5695	49.9826	63.5448	51.2645
45.9270	68.4478	41.6852	34.8305	52.1857	50.1638
45.9574	55.1487	39.4761	27.3921	57.1969	48.9690
45.9879	49.3117	40.0695	29.4549	54.5686	48.7904
46.0184	47.3619	36.2589	28.6507	48.5080	48.0679
46.0489	40.4762	29.8425	23.1439	46.3489	47.8267
46.0794	34.8910	24.8096	16.5110	48.3920	47.5098
46.1098	20.4770	20.5977	17.9374	44.2818	47.6611
46.1403	22.2976	18.9955	18.9456	27.4141	47.9742
46.1708	28.2437	21.2848	17.0346	24.3169	47.9246
46.2013	18.8484	28.7046	16.9074	29.1150	47.7958
46.2318	23.6612	30.9289	16.3480	34.0404	47.7840
46.2622	33.1193	29.7364	16.5320	39.6215	48.1127
46.2927	34.8095	27.9422	17.2172	43.2925	48.0922
46.3232	36.1603	27.7932	18.1133	44.6496	48.0643
46.3537	34.3417	27.9315	19.7393	44.2219	47.9780
46.3842	26.9785	11.8494	18.7778	39.9223	47.6930
46.4146	33.4436	15.7927	20.3169	33.8312	47.0355
46.4451	25.4256	19.7571	19.1673	33.3797	46.8304
46.4756	30.2999	28.0358	20.0245	34.6130	47.1394
46.5061	31.5403	34.0112	19.0842	33.6822	46.9276
46.5366	35.4589	32.4517	15.7437	36.3448	46.1435
46.5670	30.7952	22.2274	18.3666	37.0183	46.5149
46.5975	31.9515	26.6147	25.5403	38.9612	46.0374
46.6280	33.5760	30.4193	20.1862	40.3305	45.3708
46.6585	40.2078	31.8821	18.3644	40.9808	46.0315
46.6890	37.5854	31.7839	20.4707	42.8827	46.3116
46.7194	39.1831	31.4104	22.9268	52.0397	47.6064
46.7499	37.3366	39.1261	23.8336	63.0015	47.8736
46.7804	39.0838	42.2948	26.5581	60.7509	48.1263
46.8109	53.7695	50.0861	35.6626	64.1240	48.0311
46.8414	57.1960	58.5354	39.0369	66.8150	47.7394
46.8718	59.0780	72.7143	51.6949	72.3933	47.4462
46.9023	62.9895	94.0987	37.4822	68.8982	46.7427
46.9328	81.6443	103.9014	47.5826	70.1171	45.8717
46.9633	94.8901	99.3259	65.7624	80.0813	45.3409
46.9938	96.1157	107.6643	76.5158	90.4491	44.7414
47.0242	86.8581	98.5140	79.7686	94.0146	44.1487
47.0547	79.1792	86.8891	68.7365	95.9375	43.2458
47.0852	79.4746	88.2499	53.0977	85.8755	43.2810
47.1157	90.2895	90.8402	49.7014	79.5605	43.4970
47.1462	97.2874	79.8857	60.1369	86.8771	43.6665
47.1766	91.2610	96.8774	66.9540	103.1723	44.0454
47.2071	84.4707	115.5920	62.0480	114.6642	44.7634
47.2376	109.7201	116.1450	61.9138	137.8807	44.8218
47.2681	140.7180	78.6445	66.2634	89.8808	45.1187
47.2986	140.3945	56.2506	70.6588	79.6268	45.6782
47.3290	116.6377	53.7038	40.2241	71.3747	46.1606
47.3595	61.7476	53.4247	34.4056	73.9707	48.4069
47.3900	53.9542	65.8114	35.6230	67.3059	47.9877
47.4205	61.6270	67.2350	38.5907	53.0642	47.5738
47.4510	75.2470	82.0614	42.1341	50.1536	45.8699
47.4814	88.0322	87.6214	41.8061	57.6722	45.5546
47.5119	95.3946	93.8567	36.3379	73.8485	46.4310
47.5424	97.8223	98.8643	41.4352	92.5562	47.1285
47.5729	126.9203	91.2097	34.7233	108.4754	47.1348
47.6034	129.8974	81.3158	45.2318	103.3630	46.9644
47.6338	90.7022	76.6027	41.6729	83.6422	46.8497
47.6643	71.2254	61.1346	37.2352	80.4432	47.0893
47.6948	62.5291	61.3621	34.2119	78.7617	47.4213
47.7253	60.6928	59.4824	32.8640	69.1936	47.6705
47.7558	57.3486	56.4325	34.0617	66.5860	48.0275
47.7862	54.2122	53.6272	35.3014	66.9233	48.8145
47.8167	54.6295	53.1069	36.6058	69.5578	49.3644
47.8472	64.2042	55.8620	41.1764	74.5078	48.9281
47.8777	66.0924	62.0088	38.2074	79.5528	48.1926
47.9082	67.6496	66.1954	35.3784	82.7472	47.6367
47.9386	77.0827	65.3776	36.9602	89.4039	47.2153
47.9691	85.1552	72.9760	45.0244	91.2208	46.0331
47.9996	87.9932	75.1756	50.0590	90.1525	45.6656
48.0301	88.0917	74.3657	55.2109	88.0911	45.4178
48.0606	87.5554	73.7184	54.6044	88.6673	44.4678
48.0910	88.8040	71.3068	51.9407	87.3582	43.5841
48.1215	89.3363	67.8211	53.1160	86.0750	43.4396
48.1520	86.1477	65.9145	58.4891	85.7353	42.8517
48.1825	83.5550	67.2326	61.7158	83.9418	41.3287
48.2130	81.0449	69.5220	52.3270	77.5957	42.1553
48.2434	74.8687	57.2400	32.8674	57.9434	42.5542
48.2739	67.1102	50.0990	29.5909	64.1515	42.0102
48.3044	71.3781	47.7018	30.2795	56.8949	41.6466
48.3349	50.4129	50.9566	31.7266	49.4023	38.7785
48.3654	43.7919	56.8945	31.4677	47.7534	37.7331
48.3958	45.6371	54.3667	29.7143	46.8297	37.7211
48.4263	54.2932	51.6959	27.0750	52.6627	37.2493
48.4568	58.9639	51.7225	26.0647	57.1880	36.7167
48.4873	62.3596	54.9947	25.9568	60.4930	36.4123
48.5178	69.7992	59.4662	25.7653	61.7790	36.1259
48.5482	75.9642	51.7665	27.9077	64.3061	35.7466
48.5787	57.4276	45.9401	30.9543	65.8830	35.4768
48.6092	52.5771	44.0662	34.4723	63.8694	35.2717
48.6397	53.0986	38.5916	32.7597	53.7752	35.6299
48.6702	53.5951	37.8739	31.7705	50.4924	35.1171
48.7006	53.6345	38.2858	27.4211	49.2370	34.5326
48.7311	46.2620	40.1472	25.4086	43.7195	33.5746
48.7616	42.1421	40.9355	25.4116	36.2414	33.1426
48.7921	40.7665	43.1162	26.9224	31.9713	32.9325
48.8226	39.4203	44.8960	28.3209	30.8695	32.7509
48.8530	37.3416	43.4394	27.5827	30.3367	32.3168
48.8835	34.9628	39.6916	24.3537	30.9427	31.7336
48.9140	32.3235	34.2743	19.2192	34.3892	31.3882
48.9445	30.3801	29.6568	19.1092	35.3687	31.1021
48.9750	28.4767	27.5583	19.3129	38.6476	30.6597
49.0054	29.6351	28.2626	24.2811	41.7463	30.4621
49.0359	33.1043	37.5039	31.2656	44.6348	30.5686
49.0664	40.1644	44.1429	29.3953	47.0876	30.6898
49.0969	50.4935	42.3659	26.1979	48.5657	30.7064
49.1274	54.3082	42.1853	22.8648	49.0715	30.6385
49.1578	51.0811	34.4677	22.0816	47.8326	30.5223
49.1883	45.3293	33.0768	22.6164	44.2308	30.3478
49.2188	38.0861	34.0865	21.1551	41.8554	29.7537
49.2493	36.5716	34.8024	20.7842	37.8447	29.2097
49.2798	37.7050	35.4547	23.2656	36.7651	28.9257
49.3102	36.5736	39.4877	22.3496	36.3860	28.5327
49.3407	34.8081	37.6798	21.0050	36.2310	28.1675
49.3712	35.8394	36.5010	21.6881	34.4065	27.9102
49.4017	38.6616	31.7639	21.9463	35.1117	27.1897
49.4322	38.0751	26.3182	21.5529	36.9984	26.6909
49.4626	30.3207	26.5498	21.3649	37.0026	26.4952
49.4931	27.0917	27.0150	22.0717	31.9485	26.4708
49.5236	33.9166	27.7714	23.3694	29.0528	26.4882
49.5541	36.9991	27.0508	22.6953	27.9263	26.4814
49.5846	37.5875	27.5534	19.6929	31.4067	26.4455
49.6150	36.7756	31.8549	16.1722	35.0262	26.6336
49.6455	33.2117	28.2081	13.8645	31.8839	26.6903
49.6760	31.6366	26.7869	11.5118	27.4725	26.5493
49.7065	31.0904	32.0499	9.3181	25.4078	26.1351
49.7370	31.7529	26.8281	7.9158	25.1875	25.9822
49.7674	34.1671	19.0993	7.3183	28.5300	25.4772
49.7979	36.0651	16.2746	6.3555	28.0434	25.2955
49.8284	29.9528	17.8807	6.8025	29.9522	25.2385
49.8589	22.0808	22.6261	7.3529	30.1300	24.9913
49.8894	21.0118	24.5087	6.9873	29.5000	24.5571
49.9198	26.7264	25.7444	8.1216	28.4993	24.0153
49.9503	29.3555	24.3542	9.6604	27.0478	23.5617
49.9808	26.3967	20.9540	11.4765	27.1179	23.3775
50.0113	25.0653	21.8161	11.3862	31.7034	23.2193
50.0418	24.8718	21.3358	11.2976	33.0688	23.1117
50.0722	22.6299	20.6392	11.0359	29.1558	22.8838
50.1027	23.9286	19.8076	10.7007	25.1701	22.8315
50.1332	23.7852	19.0413	10.5655	21.6428	22.6336
50.1637	20.8032	18.3334	10.4523	19.7471	22.3053
50.1942	21.7273	16.9437	9.7949	20.7246	22.1912
50.2246	22.5502	15.2776	9.2098	22.7316	22.1020
50.2551	24.0092	16.1061	10.0169	25.1212	21.9304
50.2856	25.7111	17.7526	10.9787	25.3557	21.8986
50.3161	25.6309	19.9014	12.4206	24.3762	21.7982
50.3466	25.5520	22.4767	14.0054	24.3940	21.7646
50.3770	24.1508	20.3030	13.2672	23.4804	21.5013
50.4075	22.3017	18.5145	12.6037	22.3684	21.4535
50.4380	22.0781	17.7061	12.2410	21.7521	21.4427
50.4685	22.0198	17.5837	12.0825	21.9929	21.3018
50.4990	22.5540	18.7690	12.2744	22.5591	21.0278
50.5294	23.0912	20.1248	12.3686	23.1980	20.9925
50.5599	21.6231	19.6969	11.9228	24.0237	20.9796
50.5904	20.3316	18.0250	11.4538	23.5390	20.9140
50.6209	18.3852	17.2976	10.7548	21.8252	20.8359
50.6514	16.7660	16.6878	10.5013	20.3801	20.8786
50.6818	17.1836	17.1709	10.4524	19.2183	20.7496
50.7123	17.6222	17.6719	10.4461	19.6472	20.6072
50.7428	19.0433	18.0142	10.6737	20.7100	20.4392
50.7733	21.3639	18.2040	11.1746	22.3890	20.1448
50.8038	24.1077	18.2639	11.8846	26.4750	19.7477
50.8342	27.1813	18.4384	12.5334	29.0533	19.4187
50.8647	28.0037	20.8974	13.0082	30.9248	19.0323
50.8952	28.3945	23.3216	12.5709	32.4553	18.5111
50.9257	26.2656	25.6232	11.7394	32.1551	18.1708
50.9562	25.3171	26.6810	11.3578	32.3607	17.9759
50.9866	24.9051	24.2500	11.0364	32.7540	17.8488
51.0171	24.6542	22.7123	11.4659	32.8483	17.7405
51.0476	25.2649	21.7282	12.4421	32.8324	17.5771
51.0781	26.4510	21.6915	13.9298	32.0007	17.4895
51.1086	28.0911	21.8747	15.4104	31.0342	17.4795
51.1390	28.9123	22.2269	16.9834	30.4139	17.3934
51.1695	28.2679	22.6625	18.1611	29.8182	17.2065
51.2000	24.2674	21.9482	18.3583	24.7782	16.9604
51.2305	20.0947	20.8420	17.0224	20.8451	16.7296
51.2610	18.1558	19.5371	15.2556	19.6033	16.5306
51.2914	16.6631	18.7433	11.3250	18.5000	16.3572
51.3219	16.6501	18.8148	8.9766	18.2154	16.2061
51.3524	17.1585	18.1234	7.8707	17.7026	16.1826
51.3829	16.3542	16.9519	7.7310	16.4945	15.6117
51.4134	16.3448	17.0319	8.9298	15.8745	15.2532
51.4438	16.7570	17.4914	10.2672	15.7526	15.0772
51.4743	17.7058	19.4742	11.8679	15.9015	14.9883
51.5048	19.7176	20.9638	11.4369	17.0112	14.6355
51.5353	21.4849	20.3708	10.6439	18.8947	14.2999
51.5658	23.1231	19.5755	9.1381	21.0848	13.8483
51.5962	22.6943	18.6681	8.5856	22.1302	13.6830
51.6267	21.9896	17.4702	8.3706	23.2865	13.5645
51.6572	21.0194	16.3864	9.0317	22.8331	13.4635
51.6877	20.5356	16.2121	10.6470	22.3483	13.4434
51.7182	20.6889	16.7465	11.0806	21.8107	13.2726
51.7486	20.9861	17.5070	11.3380	21.4356	13.0918
51.7791	21.3719	18.1247	12.4497	21.2150	12.8754
51.8096	19.6253	16.6578	13.5934	20.7816	12.7594
51.8401	18.0050	15.4349	12.8409	20.2877	12.7163
51.8706	16.8700	15.1951	11.4490	20.2628	12.6816
51.9010	17.6086	15.5204	10.7066	20.4255	12.5682
51.9315	19.0034	15.1831	12.9600	21.2024	12.5537
51.9620	21.7212	16.5881	14.0560	22.0376	12.4542
51.9925	22.9321	18.3603	14.7803	22.9343	12.3778
52.0230	21.8769	21.3383	14.8694	23.5915	12.3279
52.0534	21.3436	21.0592	14.3005	23.8590	12.3395
52.0839	22.4619	21.2484	14.1111	23.8021	12.3581
52.1144	23.5880	21.1556	15.4026	22.8452	12.3417
52.1449	23.3146	18.5854	12.9673	21.0350	12.2941
52.1754	22.5781	16.3658	13.1230	20.0392	12.2119
52.2058	19.7694	15.0994	12.9406	19.6947	11.9325
52.2363	18.6217	16.5427	12.3297	18.5814	11.6285
52.2668	15.5470	13.0805	9.9489	17.6840	11.5105
52.2973	12.4513	13.2121	8.1792	17.3633	11.3251
52.3278	11.9624	12.1519	8.1515	15.7760	11.1709
52.3582	10.8825	10.9950	7.9111	13.2282	11.1537
52.3887	9.8650	10.7732	7.4544	11.4226	11.1106
52.4192	10.4361	9.9564	8.4760	10.7043	11.1110
52.4497	9.3497	9.1525	7.7187	9.8074	11.1091
52.4802	8.6754	9.2158	7.1632	9.2775	11.1127
52.5106	8.6163	8.8928	6.4595	9.6305	11.1515
52.5411	8.7649	9.4030	6.3477	9.6730	11.1922
52.5716	8.9459	8.9731	6.6986	9.7367	11.2088
52.6021	9.7734	9.0630	6.6507	9.8336	11.2316
52.6326	9.5828	9.2333	6.8801	9.9844	11.2582
52.6630	9.0361	8.7937	6.7377	10.0198	11.2845
52.6935	8.9361	8.7037	6.4040	9.8909	11.3079
52.7240	9.9148	8.3378	6.2731	9.8026	11.3145
52.7545	9.2018	8.0766	6.2485	9.7460	11.2929
52.7850	8.4508	8.3625	6.2647	9.7736	11.2681
52.8154	8.6576	8.7008	6.2415	9.8352	11.2211
52.8459	9.3701	8.8577	6.1958	10.0307	11.1860
52.8764	9.7279	8.8450	6.2115	9.8868	11.1581
52.9069	9.4783	8.7157	6.2410	10.0306	11.1272
52.9374	8.9047	8.5051	6.1854	10.6366	11.0750
52.9678	8.5248	8.2599	5.9663	10.5112	11.0381
52.9983	8.2734	7.6751	5.5845	9.9106	11.0104
53.0288	8.2125	7.2447	5.5016	9.4398	10.9744
53.0593	8.2446	7.0367	5.4337	9.3311	10.8803
53.0898	8.4444	7.0328	5.3739	9.1758	10.8021
53.1202	8.6155	6.8344	5.3482	8.9570	10.7337
53.1507	8.7613	6.9040	5.3851	8.6382	10.6755
53.1812	7.9143	6.9873	5.3954	8.3184	10.6236
53.2117	7.4097	6.9166	5.3519	8.2279	10.5874
53.2422	7.3476	6.6046	5.1432	8.2297	10.5624
53.2726	7.6922	6.2757	4.9744	8.3228	10.5498
53.3031	7.7770	6.2778	4.9334	8.3985	10.5373
53.3336	7.8763	6.5501	4.9981	8.3071	10.4846
53.3641	7.7303	6.7670	4.8851	8.1118	10.4129
53.3946	7.4265	6.6814	4.6714	7.9727	10.3740
53.4250	7.1295	6.4608	4.3340	7.8853	10.3354
53.4555	7.0691	6.2426	3.9169	7.6771	10.2576
53.4860	7.0395	5.8045	3.8935	7.4772	10.1753
53.5165	7.0567	5.2089	4.2824	7.2610	10.0943
53.5470	6.6705	5.6763	4.4589	6.8618	10.0347
53.5774	6.1548	6.5624	4.4927	6.5793	10.0094
53.6079	6.1010	7.3241	4.5878	6.5486	9.9864
53.6384	6.8707	7.8264	4.8300	6.6743	9.9789
53.6689	8.2668	8.1828	4.9485	6.9393	9.9850
53.6994	9.5604	8.3910	4.9990	7.5633	9.9965
53.7298	11.0162	8.5798	5.1825	8.2059	9.9878
53.7603	11.5618	8.4207	5.1400	9.0447	9.9792
53.7908	11.7928	8.4419	4.9901	10.5589	9.9687
53.8213	12.4470	8.4240	5.0010	11.9272	9.9610
53.8518	12.3817	8.3704	5.0618	12.8951	9.9752
53.8822	12.0479	8.3492	5.0608	13.2855	9.9902
53.9127	11.9012	8.4709	4.9728	13.4421	10.0066
53.9432	11.2543	8.4992	5.0112	13.1378	10.0306
53.9737	10.4772	8.4914	4.9653	11.9860	10.0593
54.0042	10.1003	8.6763	5.0867	11.3182	10.1134
54.0346	9.5543	8.9427	5.4263	11.1004	10.1692
54.0651	9.5973	8.7454	5.6827	10.7370	10.2080
54.0956	9.6160	8.5184	5.5979	10.6830	10.2443
54.1261	9.4455	8.2505	5.7563	10.6575	10.2762
54.1566	9.4159	7.9151	5.8195	10.4900	10.2928
54.1870	9.7042	8.1728	5.7184	10.0444	10.2751
54.2175	10.1371	8.6061	5.5910	9.4757	10.2158
54.2480	10.1988	8.5274	5.3911	8.9511	10.1884
54.2785	10.2055	7.8321	5.1153	8.7387	10.1911
54.3090	10.3208	6.8533	5.1400	9.0833	10.1621
54.3394	9.1600	7.1118	4.9863	9.5898	10.0761
54.3699	8.4384	9.3510	5.1751	9.2417	10.0770
54.4004	9.5820	9.8639	5.7887	8.5622	10.0786
54.4309	10.9235	9.5815	5.7398	8.3630	10.0483
54.4614	11.3997	9.5533	5.5346	8.8505	10.0719
54.4918	11.5835	9.0654	5.6727	10.0071	10.1504
54.5223	10.5319	8.4938	5.8765	11.3144	10.1640
54.5528	9.9401	7.8322	5.4245	10.9118	10.0852
54.5833	9.1121	6.4601	4.9897	9.9429	10.0519
54.6138	9.0849	6.2010	4.1844	9.3838	10.0898
54.6442	9.4955	7.1545	4.1704	9.3514	10.1025
54.6747	9.6347	7.6026	4.4049	9.8453	10.0066
54.7052	10.0597	7.9467	4.6661	10.0298	9.9359
54.7357	9.8581	7.7443	4.7546	9.9168	10.0030
54.7662	9.2072	7.3447	4.4065	8.8892	9.9670
54.7966	8.8244	7.3026	4.0684	8.0914	10.0339
54.8271	7.8876	6.7415	3.8928	7.8306	10.1179
54.8576	6.7480	6.0409	3.6605	7.4319	10.1217
54.8881	6.3152	5.5657	3.6107	7.2926	10.1205
54.9186	6.2846	5.2211	3.8140	7.4144	10.0773
54.9490	6.3381	5.2987	4.0604	7.2391	10.0582
54.9795	6.9777	6.6431	4.2803	7.2452	9.9852
55.0100	7.6883	6.6206	4.2767	7.6567	9.9250
55.0405	7.5889	6.2259	4.2707	7.5710	9.9555
55.0710	6.7211	5.9818	4.1052	7.5068	9.9776
55.1014	6.2472	5.9069	3.8269	7.5120	9.9692
55.1319	6.9657	6.0783	3.8046	7.7907	9.9197
55.1624	8.8817	6.7495	4.0720	8.7923	9.7864
55.1929	9.2935	6.7901	4.4651	9.7424	9.6913
55.2234	9.9668	6.6497	4.5373	10.1471	9.6056
55.2538	10.0168	6.9769	4.9503	11.3373	9.5575
55.2843	9.2906	7.8654	5.0805	11.2142	9.5105
55.3148	8.8451	8.6495	4.7961	10.0688	9.4321
55.3453	10.5537	7.4870	4.6772	9.3748	9.3727
55.3758	11.2601	6.4060	4.4024	9.3075	9.3350
55.4062	8.6077	5.8688	4.2157	8.5822	9.3326
55.4367	8.4573	5.5824	4.1102	8.4700	9.3314
55.4672	7.5293	5.5707	3.8811	9.0311	9.2942
55.4977	7.0163	5.7461	3.8629	7.9264	9.2145
55.5282	7.1965	6.0288	3.9679	7.8333	9.1316
55.5586	7.2792	6.0738	3.9492	7.8205	9.0656
55.5891	7.4027	6.0903	3.7671	7.5168	8.9994
55.6196	7.7174	5.8706	3.3648	7.7078	8.9494
55.6501	7.5676	5.7856	3.5409	8.0037	8.9230
55.6806	7.3701	5.7797	3.4607	8.0700	8.8604
55.7110	7.4644	5.6653	3.7392	7.9050	8.8071
